"","iter","types","value","split","site"
"348",3,"large Non-euc",0.49044189453125,"test","Clare"
"349",3,"small Non-euc",0.544927978515625,"test","Clare"
"350",4,"large Eucalyptus jacksonii",0.5530517578125,"test","Clare"
"351",4,"large Non-euc",0.46380615234375,"test","Clare"
"352",4,"small Non-euc",0.413690185546875,"test","Clare"
"353",5,"large Eucalyptus jacksonii",0.633203125,"test","Clare"
"354",5,"large Non-euc",0.607879638671875,"test","Clare"
"355",5,"small Non-euc",0.5537353515625,"test","Clare"
"356",6,"large Eucalyptus jacksonii",0.57310791015625,"test","Clare"
"357",6,"large Non-euc",0.38062744140625,"test","Clare"
"358",6,"small Non-euc",0.673211669921875,"test","Clare"
"359",7,"large Eucalyptus jacksonii",0.606695556640625,"test","Clare"
"360",7,"large Non-euc",0.464691162109375,"test","Clare"
"361",7,"small Non-euc",0.551263427734375,"test","Clare"
"362",8,"large Eucalyptus jacksonii",0.607012939453125,"test","Clare"
"363",8,"large Non-euc",0.648675537109375,"test","Clare"
"364",8,"small Non-euc",0.622576904296875,"test","Clare"
"365",9,"large Eucalyptus jacksonii",0.719976806640625,"test","Clare"
"366",9,"large Non-euc",0.5565185546875,"test","Clare"
"367",9,"small Non-euc",0.614251708984375,"test","Clare"
"368",10,"large Eucalyptus jacksonii",0.632781982421875,"test","Clare"
"369",10,"large Non-euc",0.613543701171875,"test","Clare"
"370",10,"small Non-euc",0.4618896484375,"test","Clare"
"371",11,"large Eucalyptus jacksonii",0.63099365234375,"test","Clare"
"372",11,"large Non-euc",0.52674560546875,"test","Clare"
"373",11,"small Non-euc",0.471337890625,"test","Clare"
"374",12,"large Eucalyptus jacksonii",0.644677734375,"test","Clare"
"375",12,"large Non-euc",0.64786376953125,"test","Clare"
"376",12,"small Non-euc",0.67386474609375,"test","Clare"
"377",13,"large Eucalyptus jacksonii",0.577935791015625,"test","Clare"
"378",13,"large Non-euc",0.409271240234375,"test","Clare"
"379",13,"small Non-euc",0.46094970703125,"test","Clare"
"380",14,"large Eucalyptus jacksonii",0.62218017578125,"test","Clare"
"381",14,"large Non-euc",0.4197509765625,"test","Clare"
"382",14,"small Non-euc",0.64949951171875,"test","Clare"
"383",15,"large Eucalyptus jacksonii",0.70545654296875,"test","Clare"
"384",15,"large Non-euc",0.603204345703125,"test","Clare"
"385",15,"small Non-euc",0.553955078125,"test","Clare"
"386",16,"large Eucalyptus jacksonii",0.66680908203125,"test","Clare"
"387",16,"large Non-euc",0.39964599609375,"test","Clare"
"388",16,"small Non-euc",0.664971923828125,"test","Clare"
"389",17,"large Eucalyptus jacksonii",0.50950927734375,"test","Clare"
"390",17,"large Non-euc",0.41982421875,"test","Clare"
"391",17,"small Non-euc",0.534130859375,"test","Clare"
"392",18,"large Eucalyptus jacksonii",0.59444580078125,"test","Clare"
"393",18,"large Non-euc",0.4823974609375,"test","Clare"
"394",18,"small Non-euc",0.670843505859375,"test","Clare"
"395",19,"large Eucalyptus jacksonii",0.6036376953125,"test","Clare"
"396",19,"large Non-euc",0.403271484375,"test","Clare"
"397",19,"small Non-euc",0.393072509765625,"test","Clare"
"398",20,"large Eucalyptus jacksonii",0.58194580078125,"test","Clare"
"399",20,"large Non-euc",0.5197265625,"test","Clare"
"400",20,"small Non-euc",0.504803466796875,"test","Clare"
"401",1,"large Eucalyptus diversicolor",0.507835036057692,"train","Sutton"
"402",1,"small Corymbia calophylla",0.743717134915865,"train","Sutton"
"403",1,"small Eucalyptus diversicolor",0.603639573317308,"train","Sutton"
"404",1,"small Non-euc",0.810988482306985,"train","Sutton"
"405",2,"large Eucalyptus diversicolor",0.51875,"train","Sutton"
"406",2,"small Corymbia calophylla",0.762546950120192,"train","Sutton"
"407",2,"small Eucalyptus diversicolor",0.629371056189904,"train","Sutton"
"408",2,"small Non-euc",0.7691650390625,"train","Sutton"
"409",3,"large Eucalyptus diversicolor",0.526268592247596,"train","Sutton"
"410",3,"small Corymbia calophylla",0.753325946514423,"train","Sutton"
"411",3,"small Eucalyptus diversicolor",0.632574932391827,"train","Sutton"
"412",3,"small Non-euc",0.776119456571691,"train","Sutton"
"413",4,"large Eucalyptus diversicolor",0.498684457632212,"train","Sutton"
"414",4,"small Corymbia calophylla",0.729400165264423,"train","Sutton"
