"","iter","types","value","split","site"
"115",19,"Eucalyptus Co/dominant",0.39080810546875,"test","Frankland"
"116",19,"Eucalyptus Suppressed",0.747174072265625,"test","Frankland"
"117",19,"Non-euc Suppressed",0.595538330078125,"test","Frankland"
"118",20,"Eucalyptus Co/dominant",0.436578369140625,"test","Frankland"
"119",20,"Eucalyptus Suppressed",0.6711181640625,"test","Frankland"
"120",20,"Non-euc Suppressed",0.5984130859375,"test","Frankland"
"121",1,"Eucalyptus Co/dominant",0.661935424804687,"train","Collins"
"122",1,"Eucalyptus Suppressed",0.665750558035714,"train","Collins"
"123",1,"Non-euc Suppressed",0.707510375976563,"train","Collins"
"124",2,"Eucalyptus Co/dominant",0.663690185546875,"train","Collins"
"125",2,"Eucalyptus Suppressed",0.657645089285714,"train","Collins"
"126",2,"Non-euc Suppressed",0.78521728515625,"train","Collins"
"127",3,"Eucalyptus Co/dominant",0.644732666015625,"train","Collins"
"128",3,"Eucalyptus Suppressed",0.632831682477679,"train","Collins"
"129",3,"Non-euc Suppressed",0.7960693359375,"train","Collins"
"130",4,"Eucalyptus Co/dominant",0.6119873046875,"train","Collins"
"131",4,"Eucalyptus Suppressed",0.621175711495536,"train","Collins"
"132",4,"Non-euc Suppressed",0.76038818359375,"train","Collins"
"133",5,"Eucalyptus Co/dominant",0.651617431640625,"train","Collins"
"134",5,"Eucalyptus Suppressed",0.62476806640625,"train","Collins"
"135",5,"Non-euc Suppressed",0.65140380859375,"train","Collins"
"136",6,"Eucalyptus Co/dominant",0.693319702148438,"train","Collins"
"137",6,"Eucalyptus Suppressed",0.642253766741071,"train","Collins"
"138",6,"Non-euc Suppressed",0.750076293945312,"train","Collins"
"139",7,"Eucalyptus Co/dominant",0.65938720703125,"train","Collins"
"140",7,"Eucalyptus Suppressed",0.628981236049107,"train","Collins"
"141",7,"Non-euc Suppressed",0.712640380859375,"train","Collins"
"142",8,"Eucalyptus Co/dominant",0.662155151367188,"train","Collins"
"143",8,"Eucalyptus Suppressed",0.643087332589286,"train","Collins"
"144",8,"Non-euc Suppressed",0.670452880859375,"train","Collins"
"145",9,"Eucalyptus Co/dominant",0.587979125976563,"train","Collins"
"146",9,"Eucalyptus Suppressed",0.679696219308036,"train","Collins"
"147",9,"Non-euc Suppressed",0.739117431640625,"train","Collins"
"148",10,"Eucalyptus Co/dominant",0.677096557617187,"train","Collins"
"149",10,"Eucalyptus Suppressed",0.6550048828125,"train","Collins"
"150",10,"Non-euc Suppressed",0.762896728515625,"train","Collins"
"151",11,"Eucalyptus Co/dominant",0.629833984375,"train","Collins"
"152",11,"Eucalyptus Suppressed",0.630990164620536,"train","Collins"
"153",11,"Non-euc Suppressed",0.7293701171875,"train","Collins"
"154",12,"Eucalyptus Co/dominant",0.638540649414063,"train","Collins"
"155",12,"Eucalyptus Suppressed",0.673282296316964,"train","Collins"
"156",12,"Non-euc Suppressed",0.709945678710938,"train","Collins"
"157",13,"Eucalyptus Co/dominant",0.643072509765625,"train","Collins"
"158",13,"Eucalyptus Suppressed",0.65611572265625,"train","Collins"
"159",13,"Non-euc Suppressed",0.752359008789062,"train","Collins"
"160",14,"Eucalyptus Co/dominant",0.677413940429688,"train","Collins"
"161",14,"Eucalyptus Suppressed",0.632587541852679,"train","Collins"
"162",14,"Non-euc Suppressed",0.715493774414062,"train","Collins"
"163",15,"Eucalyptus Co/dominant",0.658877563476562,"train","Collins"
"164",15,"Eucalyptus Suppressed",0.644663783482143,"train","Collins"
"165",15,"Non-euc Suppressed",0.719729614257812,"train","Collins"
"166",16,"Eucalyptus Co/dominant",0.6766357421875,"train","Collins"
"167",16,"Eucalyptus Suppressed",0.657819475446429,"train","Collins"
"168",16,"Non-euc Suppressed",0.78638916015625,"train","Collins"
"169",17,"Eucalyptus Co/dominant",0.683602905273437,"train","Collins"
"170",17,"Eucalyptus Suppressed",0.61492919921875,"train","Collins"
"171",17,"Non-euc Suppressed",0.723602294921875,"train","Collins"
"172",18,"Eucalyptus Co/dominant",0.660662841796875,"train","Collins"
"173",18,"Eucalyptus Suppressed",0.651468331473214,"train","Collins"
"174",18,"Non-euc Suppressed",0.664437866210937,"train","Collins"
"175",19,"Eucalyptus Co/dominant",0.66566162109375,"train","Collins"
"176",19,"Eucalyptus Suppressed",0.636146763392857,"train","Collins"
"177",19,"Non-euc Suppressed",0.765643310546875,"train","Collins"
"178",20,"Eucalyptus Co/dominant",0.645327758789062,"train","Collins"
"179",20,"Eucalyptus Suppressed",0.6720458984375,"train","Collins"
"180",20,"Non-euc Suppressed",0.771002197265625,"train","Collins"
"181",1,"Eucalyptus Co/dominant",0.62666015625,"test","Collins"
"182",1,"Eucalyptus Suppressed",0.464825439453125,"test","Collins"
"183",1,"Non-euc Suppressed",0.775927734375,"test","Collins"
"184",2,"Eucalyptus Co/dominant",0.57154541015625,"test","Collins"
"185",2,"Eucalyptus Suppressed",0.565576171875,"test","Collins"
"186",2,"Non-euc Suppressed",0.639544677734375,"test","Collins"
"187",3,"Eucalyptus Co/dominant",0.65474853515625,"test","Collins"
"188",3,"Eucalyptus Suppressed",0.7003662109375,"test","Collins"
"189",3,"Non-euc Suppressed",0.622808837890625,"test","Collins"
"190",4,"Eucalyptus Co/dominant",0.670794677734375,"test","Collins"
"191",4,"Eucalyptus Suppressed",0.683941650390625,"test","Collins"
"192",4,"Non-euc Suppressed",0.709228515625,"test","Collins"
"193",5,"Eucalyptus Co/dominant",0.554534912109375,"test","Collins"
"194",5,"Eucalyptus Suppressed",0.6765625,"test","Collins"
"195",5,"Non-euc Suppressed",0.794805908203125,"test","Collins"
"196",6,"Eucalyptus Co/dominant",0.59248046875,"test","Collins"
"197",6,"Eucalyptus Suppressed",0.575286865234375,"test","Collins"
"198",6,"Non-euc Suppressed",0.751458740234375,"test","Collins"
"199",7,"Eucalyptus Co/dominant",0.636724853515625,"test","Collins"
"200",7,"Eucalyptus Suppressed",0.667706298828125,"test","Collins"
"201",7,"Non-euc Suppressed",0.823876953125,"test","Collins"
"202",8,"Eucalyptus Co/dominant",0.4881591796875,"test","Collins"
"203",8,"Eucalyptus Suppressed",0.65665283203125,"test","Collins"
"204",8,"Non-euc Suppressed",0.81168212890625,"test","Collins"
"205",9,"Eucalyptus Co/dominant",0.63106689453125,"test","Collins"
"206",9,"Eucalyptus Suppressed",0.477679443359375,"test","Collins"
"207",9,"Non-euc Suppressed",0.757421875,"test","Collins"
"208",10,"Eucalyptus Co/dominant",0.68634033203125,"test","Collins"
"209",10,"Eucalyptus Suppressed",0.572479248046875,"test","Collins"
"210",10,"Non-euc Suppressed",0.71292724609375,"test","Collins"
"211",11,"Eucalyptus Co/dominant",0.737701416015625,"test","Collins"
"212",11,"Eucalyptus Suppressed",0.69072265625,"test","Collins"
"213",11,"Non-euc Suppressed",0.722528076171875,"test","Collins"
"214",12,"Eucalyptus Co/dominant",0.714306640625,"test","Collins"
"215",12,"Eucalyptus Suppressed",0.546435546875,"test","Collins"
"216",12,"Non-euc Suppressed",0.76705322265625,"test","Collins"
"217",13,"Eucalyptus Co/dominant",0.625775146484375,"test","Collins"
"218",13,"Eucalyptus Suppressed",0.543304443359375,"test","Collins"
"219",13,"Non-euc Suppressed",0.74300537109375,"test","Collins"
"220",14,"Eucalyptus Co/dominant",0.549151611328125,"test","Collins"
"221",14,"Eucalyptus Suppressed",0.64688720703125,"test","Collins"
"222",14,"Non-euc Suppressed",0.828460693359375,"test","Collins"
"223",15,"Eucalyptus Co/dominant",0.536700439453125,"test","Collins"
"224",15,"Eucalyptus Suppressed",0.632464599609375,"test","Collins"
"225",15,"Non-euc Suppressed",0.8121337890625,"test","Collins"
"226",16,"Eucalyptus Co/dominant",0.580816650390625,"test","Collins"
"227",16,"Eucalyptus Suppressed",0.561529541015625,"test","Collins"
"228",16,"Non-euc Suppressed",0.671307373046875,"test","Collins"
"229",17,"Eucalyptus Co/dominant",0.626385498046875,"test","Collins"
"230",17,"Eucalyptus Suppressed",0.67742919921875,"test","Collins"
"231",17,"Non-euc Suppressed",0.71004638671875,"test","Collins"
"232",18,"Eucalyptus Co/dominant",0.5972412109375,"test","Collins"
"233",18,"Eucalyptus Suppressed",0.582684326171875,"test","Collins"
"234",18,"Non-euc Suppressed",0.7812744140625,"test","Collins"
"235",19,"Eucalyptus Co/dominant",0.63426513671875,"test","Collins"
"236",19,"Eucalyptus Suppressed",0.633880615234375,"test","Collins"
"237",19,"Non-euc Suppressed",0.67091064453125,"test","Collins"
"238",20,"Eucalyptus Co/dominant",0.645660400390625,"test","Collins"
"239",20,"Eucalyptus Suppressed",0.5459228515625,"test","Collins"
"240",20,"Non-euc Suppressed",0.751531982421875,"test","Collins"
"241",1,"Eucalyptus Co/dominant",0.5430908203125,"train","Clare"
"242",1,"Non-euc Suppressed",0.578829896216299,"train","Clare"
"243",2,"Eucalyptus Co/dominant",0.573292451746323,"train","Clare"
"244",2,"Non-euc Suppressed",0.608451095281863,"train","Clare"
"245",3,"Eucalyptus Co/dominant",0.54766845703125,"train","Clare"
"246",3,"Non-euc Suppressed",0.562777650122549,"train","Clare"
"247",4,"Eucalyptus Co/dominant",0.503881117876838,"train","Clare"
"248",4,"Non-euc Suppressed",0.597743614047181,"train","Clare"
"249",5,"Eucalyptus Co/dominant",0.560212976792279,"train","Clare"
"250",5,"Non-euc Suppressed",0.599472943474265,"train","Clare"
"251",6,"Eucalyptus Co/dominant",0.504193474264706,"train","Clare"
"252",6,"Non-euc Suppressed",0.579090791590073,"train","Clare"
"253",7,"Eucalyptus Co/dominant",0.570574592141544,"train","Clare"
"254",7,"Non-euc Suppressed",0.583014993106618,"train","Clare"
"255",8,"Eucalyptus Co/dominant",0.553578096277573,"train","Clare"
"256",8,"Non-euc Suppressed",0.587963627833946,"train","Clare"
"257",9,"Eucalyptus Co/dominant",0.569705738740809,"train","Clare"
"258",9,"Non-euc Suppressed",0.584737141927083,"train","Clare"
"259",10,"Eucalyptus Co/dominant",0.630870145909927,"train","Clare"
"260",10,"Non-euc Suppressed",0.589258530560662,"train","Clare"
"261",11,"Eucalyptus Co/dominant",0.4945068359375,"train","Clare"
"262",11,"Non-euc Suppressed",0.571973613664216,"train","Clare"
"263",12,"Eucalyptus Co/dominant",0.509762034696691,"train","Clare"
"264",12,"Non-euc Suppressed",0.583891027113971,"train","Clare"
"265",13,"Eucalyptus Co/dominant",0.594647575827206,"train","Clare"
"266",13,"Non-euc Suppressed",0.567084817325368,"train","Clare"
"267",14,"Eucalyptus Co/dominant",0.582767262178309,"train","Clare"
"268",14,"Non-euc Suppressed",0.551585477941176,"train","Clare"
"269",15,"Eucalyptus Co/dominant",0.581270105698529,"train","Clare"
"270",15,"Non-euc Suppressed",0.585403741574755,"train","Clare"
"271",16,"Eucalyptus Co/dominant",0.598643583409927,"train","Clare"
"272",16,"Non-euc Suppressed",0.561549766390931,"train","Clare"
"273",17,"Eucalyptus Co/dominant",0.520838120404412,"train","Clare"
"274",17,"Non-euc Suppressed",0.560788622089461,"train","Clare"
"275",18,"Eucalyptus Co/dominant",0.605066636029412,"train","Clare"
"276",18,"Non-euc Suppressed",0.57598876953125,"train","Clare"
"277",19,"Eucalyptus Co/dominant",0.546182071461397,"train","Clare"
"278",19,"Non-euc Suppressed",0.55340695848652,"train","Clare"
"279",20,"Eucalyptus Co/dominant",0.533845789292279,"train","Clare"
"280",20,"Non-euc Suppressed",0.585617963005515,"train","Clare"
"281",1,"Eucalyptus Co/dominant",0.53895263671875,"test","Clare"
"282",1,"Non-euc Suppressed",0.6032958984375,"test","Clare"
"283",2,"Eucalyptus Co/dominant",0.556134033203125,"test","Clare"
"284",2,"Non-euc Suppressed",0.520257568359375,"test","Clare"
"285",3,"Eucalyptus Co/dominant",0.612115478515625,"test","Clare"
"286",3,"Non-euc Suppressed",0.629107666015625,"test","Clare"
"287",4,"Eucalyptus Co/dominant",0.5529541015625,"test","Clare"
"288",4,"Non-euc Suppressed",0.613525390625,"test","Clare"
"289",5,"Eucalyptus Co/dominant",0.529998779296875,"test","Clare"
"290",5,"Non-euc Suppressed",0.640545654296875,"test","Clare"
"291",6,"Eucalyptus Co/dominant",0.498907470703125,"test","Clare"
"292",6,"Non-euc Suppressed",0.5367919921875,"test","Clare"
"293",7,"Eucalyptus Co/dominant",0.510736083984375,"test","Clare"
"294",7,"Non-euc Suppressed",0.707708740234375,"test","Clare"
"295",8,"Eucalyptus Co/dominant",0.445697021484375,"test","Clare"
"296",8,"Non-euc Suppressed",0.556024169921875,"test","Clare"
"297",9,"Eucalyptus Co/dominant",0.5106689453125,"test","Clare"
"298",9,"Non-euc Suppressed",0.506585693359375,"test","Clare"
"299",10,"Eucalyptus Co/dominant",0.426434326171875,"test","Clare"
"300",10,"Non-euc Suppressed",0.64686279296875,"test","Clare"
"301",11,"Eucalyptus Co/dominant",0.584649658203125,"test","Clare"
"302",11,"Non-euc Suppressed",0.674371337890625,"test","Clare"
"303",12,"Eucalyptus Co/dominant",0.5869140625,"test","Clare"
"304",12,"Non-euc Suppressed",0.62943115234375,"test","Clare"
"305",13,"Eucalyptus Co/dominant",0.542938232421875,"test","Clare"
"306",13,"Non-euc Suppressed",0.73701171875,"test","Clare"
"307",14,"Eucalyptus Co/dominant",0.5427490234375,"test","Clare"
"308",14,"Non-euc Suppressed",0.6244140625,"test","Clare"
"309",15,"Eucalyptus Co/dominant",0.53828125,"test","Clare"
"310",15,"Non-euc Suppressed",0.711468505859375,"test","Clare"
"311",16,"Eucalyptus Co/dominant",0.489886474609375,"test","Clare"
"312",16,"Non-euc Suppressed",0.669061279296875,"test","Clare"
"313",17,"Eucalyptus Co/dominant",0.48048095703125,"test","Clare"
"314",17,"Non-euc Suppressed",0.695526123046875,"test","Clare"
"315",18,"Eucalyptus Co/dominant",0.42716064453125,"test","Clare"
"316",18,"Non-euc Suppressed",0.56517333984375,"test","Clare"
"317",19,"Eucalyptus Co/dominant",0.56279296875,"test","Clare"
