"","from","to","alpha","lo","hi","lo_numerical","hi_numerical","se","Potential","site","range_ci","size_from","size_to","class_from","class_to","int","size_int","which"
"825","Subcanopy small","Canopy small",-0.10727164225603,-0.205489932470608,-0.00905335204145155,-0.110162047175774,-0.104381237336286,0.0501122933836089,"Potential 1","Lamb Range",0.196436580429157," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1129","Subcanopy large","Subcanopy large",0.0682356432980138,-0.119253767751733,0.25572505434776,0.0638941304573067,0.0725771561387208,0.0956596205484587,"Potential 1","Lamb Range",0.374978822099493," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1226","Subcanopy small","Subcanopy large",0.0776039889587867,-0.0399813857737277,0.195189363691301,0.074824806091723,0.0803831718258504,0.059993640526057,"Potential 1","Lamb Range",0.235170749465029," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1625","Subcanopy small","Subcanopy small",0.0533168129565393,-0.155725889198929,0.262359515112008,0.0464402688676692,0.0601933570454094,0.106656399711612,"Potential 1","Lamb Range",0.418085404310937," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"157","Canopy large","Canopy large",-0.0836699185838638,-0.399621854117787,0.23228201695006,-0.0897224885306183,-0.0776173486371094,0.161202929250799,"Potential 1","Baldy",0.631903871067847," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"244","Canopy small","Canopy large",-0.0439090699719531,-0.19180557610528,0.103987436161373,-0.0464605385464265,-0.0413576013974797,0.0754587876613628,"Potential 1","Baldy",0.295793012266653," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"333","Subcanopy large","Canopy large",0.289379743438366,-0.180638150398315,0.759397637275046,0.280704276642922,0.29805521023381,0.239809454430858,"Potential 1","Baldy",0.940035787673361," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"431","Subcanopy small","Canopy large",-0.170811174859348,-0.385508838133552,0.0438864884148569,-0.174752959501422,-0.166869390217274,0.109541636972777,"Potential 1","Baldy",0.429395326548409," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"633","Canopy small","Canopy small",0.177053578280431,0.00684240510832501,0.347264751452536,0.172120180586961,0.1819869759739,0.0868440310713409,"Potential 1","Baldy",0.340422346344211," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"723","Subcanopy large","Canopy small",-0.126521146581441,-0.40183806113136,0.148795767968477,-0.132193909672832,-0.12084838349005,0.140470394722343,"Potential 1","Baldy",0.550633829099837," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"826","Subcanopy small","Canopy small",0.0983732381912326,-0.0419055726963762,0.238652049078841,0.09532808282668,0.101418393555785,0.0715721370362467,"Potential 1","Baldy",0.280557621775218," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1130","Subcanopy large","Subcanopy large",-1.10350748078207,-2.25720529530019,0.0501903337360403,-1.12622359608686,-1.08079136547729,0.588632150191705,"Potential 1","Baldy",2.30739562903623," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1227","Subcanopy small","Subcanopy large",0.694576020967497,0.135668133747806,1.25348390818719,0.684035149506336,0.705116892428658,0.285162325240813,"Potential 1","Baldy",1.11781577443938," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1626","Subcanopy small","Subcanopy small",0.06323131762375,-0.213353816018974,0.339816451266474,0.0552970737240908,0.0711655615234092,0.141117457169822,"Potential 1","Baldy",0.553170267285449," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"158","Canopy large","Canopy large",0.038034406807381,-0.210299658524537,0.286368472139299,0.0318691805739608,0.0441996330408012,0.126703381945151,"Potential 1","Koombooloomba",0.496668130663836," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"245","Canopy small","Canopy large",0.0456065706263346,-0.0564091301647681,0.147622271417437,0.0425692083274672,0.048643932925202,0.0520497833612197,"Potential 1","Koombooloomba",0.204031401582205," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"334","Subcanopy large","Canopy large",-0.147428424982805,-0.277252805073493,-0.0176040448921165,-0.150175656693384,-0.144681193272226,0.0662381457591702,"Potential 1","Koombooloomba",0.259648760181376," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"432","Subcanopy small","Canopy large",-0.0309128723245233,-0.0996034311320549,0.0377776864830083,-0.0329850582335274,-0.0288406864155192,0.0350468474672769,"Potential 1","Koombooloomba",0.137381117615063," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"634","Canopy small","Canopy small",0.354240202835134,0.21325247952706,0.495227926143207,0.347112478216562,0.361367927453705,0.0719338336929489,"Potential 1","Koombooloomba",0.281975446616147," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"724","Subcanopy large","Canopy small",0.0453668020334673,-0.047942317985076,0.138675922052011,0.0426303567335925,0.048103247333342,0.0476075686872584,"Potential 1","Koombooloomba",0.186618240037087," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"827","Subcanopy small","Canopy small",0.0236562712887972,-0.040112409187305,0.0874249517648995,0.0208896909545314,0.026422851623063,0.0325356389092358,"Potential 1","Koombooloomba",0.127537360952205," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1131","Subcanopy large","Subcanopy large",0.256081446481754,0.0987916674941942,0.413371225469315,0.250378675939029,0.26178421702448,0.0802513618761579,"Potential 1","Koombooloomba",0.31457955797512," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1228","Subcanopy small","Subcanopy large",0.0373018750391564,-0.0337182427667374,0.10832199284505,0.0342355725984594,0.0403681774798534,0.0362354198169413,"Potential 1","Koombooloomba",0.142040235611788," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1627","Subcanopy small","Subcanopy small",0.338819957596055,0.236051560947541,0.441588354244568,0.327189874741528,0.350450040450582,0.052433818916642,"Potential 1","Koombooloomba",0.205536793297027," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"159","Canopy large","Canopy large",-0.304691990989695,-0.556147867599158,-0.0532361143802322,-0.314169148537309,-0.295214833442081,0.128296172068933,"Potential 1","BlackRiver",0.502911753218926," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"246","Canopy small","Canopy large",-0.0897549602658126,-0.195144934285689,0.0156350137540637,-0.0927889570697464,-0.0867209634618789,0.0537713829698806,"Potential 1","BlackRiver",0.210779948039753," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"335","Subcanopy large","Canopy large",-0.0908153741811498,-0.225856919276163,0.0442261709138633,-0.0944266280249011,-0.0872041203373986,0.0689000135513732,"Potential 1","BlackRiver",0.270083090190026," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"433","Subcanopy small","Canopy large",-0.0258953205385681,-0.11895991989065,0.067169278813514,-0.0291633493708724,-0.0226272917062639,0.0474828109527338,"Potential 1","BlackRiver",0.186129198704164," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"635","Canopy small","Canopy small",0.0841843160010661,-0.0700285840313813,0.238397216033513,0.077001161996729,0.0913674700054032,0.0786814968279311,"Potential 1","BlackRiver",0.308425800064895," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"725","Subcanopy large","Canopy small",-0.123051894768574,-0.215927241684463,-0.0301765478526843,-0.125924803686321,-0.120178985850827,0.0473862518130325,"Potential 1","BlackRiver",0.185750693831779," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"828","Subcanopy small","Canopy small",0.021333237745697,-0.0528727914699315,0.0955392669613255,0.0183077581817205,0.0243587173096735,0.0378609146907577,"Potential 1","BlackRiver",0.148412058431257," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1132","Subcanopy large","Subcanopy large",-0.0100473988403058,-0.242914443505244,0.222819645824633,-0.0174239471616677,-0.00267085051894386,0.118811899862326,"Potential 1","BlackRiver",0.465734089329877," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1229","Subcanopy small","Subcanopy large",0.110876955746017,0.0122209968681039,0.209532914623931,0.107064254616649,0.114689656875386,0.0503355978253167,"Potential 1","BlackRiver",0.197311917755827," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1628","Subcanopy small","Subcanopy small",0.0376235960185953,-0.114773657598873,0.190020849636063,0.0268438613659995,0.0484033306711911,0.0777551295939915,"Potential 1","BlackRiver",0.304794507234936," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"160","Canopy large","Canopy large",-0.17419363456028,-0.475821473686875,0.127434204566316,-0.180630991572779,-0.16775627754778,0.153894582505494,"Potential 1","BondTier",0.603255678253192," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"247","Canopy small","Canopy large",0.0790148135190518,-0.0875113982056347,0.245541025243738,0.076420678071495,0.0816089489666085,0.0849639141526192,"Potential 1","BondTier",0.333052423449373," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"336","Subcanopy large","Canopy large",-0.0512173024504753,-0.1815610824636,0.0791264775626496,-0.0541320071225521,-0.0483025977783984,0.0665031505891231,"Potential 1","BondTier",0.26068756002625," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"434","Subcanopy small","Canopy large",-0.0854494358043957,-0.160071784038784,-0.0108270875700075,-0.0873915337443115,-0.0835073378644798,0.0380733262565025,"Potential 1","BondTier",0.149244696468776," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"636","Canopy small","Canopy small",0.317397139649602,0.146751755912013,0.488042523387192,0.311605556056527,0.323188723242678,0.0870655711449897,"Potential 1","BondTier",0.341290767475179," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"726","Subcanopy large","Canopy small",-0.0393187511276449,-0.128466982017229,0.0498294797619394,-0.0416988042651485,-0.0369386979901414,0.045484627060892,"Potential 1","BondTier",0.178296461779169," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"829","Subcanopy small","Canopy small",0.0438934110638724,-0.0129212942603308,0.100708116388076,0.0415806459614852,0.0462061761662596,0.0289876272076173,"Potential 1","BondTier",0.113629410648406," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1133","Subcanopy large","Subcanopy large",0.0991024915409008,-0.0613021468352939,0.259507129917096,0.0916172004394556,0.106587782642346,0.0818406050526673,"Potential 1","BondTier",0.320809276752389," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1230","Subcanopy small","Subcanopy large",-0.0139169129538663,-0.0705035192709465,0.0426696933632139,-0.0166775957586321,-0.0111562301491006,0.028871248024672,"Potential 1","BondTier",0.11317321263416," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1629","Subcanopy small","Subcanopy small",0.236530527670931,0.113989494864375,0.359071560477486,0.223360585230943,0.249700470110919,0.0625220839633501,"Potential 1","BondTier",0.245082065613111," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"170","Canopy large","Canopy large",-0.120849418158482,-0.435869424575288,0.194170588258324,-0.126731018462207,-0.114967817854757,0.160727446474345,"Potential 1","Supersite",0.630040012833612," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"248","Canopy small","Canopy large",0.00136716026561618,-0.149889796704897,0.15262411723613,-0.00178103237885848,0.00451535291009085,0.0771733348998294,"Potential 1","Supersite",0.302513913941027," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"337","Subcanopy large","Canopy large",-0.102709273305272,-0.232821579887613,0.0274030332770685,-0.105821423986509,-0.0995971226240361,0.0663850497298166,"Potential 1","Supersite",0.260224613164682," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"435","Subcanopy small","Canopy large",0.0681229978170799,-0.0372382278124286,0.173484223446588,0.065207797313769,0.0710381983203908,0.0537567151542499,"Potential 1","Supersite",0.210722451259017," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"637","Canopy small","Canopy small",0.224530115453012,0.0698218031926739,0.379238427713351,0.218254037320304,0.230806193585721,0.0789342628133261,"Potential 1","Supersite",0.309416624520677," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"727","Subcanopy large","Canopy small",-0.058345062227365,-0.146470222198584,0.0297800977438545,-0.0611154198077465,-0.0555747046469835,0.044962642510954,"Potential 1","Supersite",0.176250319942439," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"830","Subcanopy small","Canopy small",0.0415444738698583,-0.0242622072386225,0.107351154978339,0.0389241429254543,0.0441648048142624,0.0335754542570963,"Potential 1","Supersite",0.131613362216962," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1134","Subcanopy large","Subcanopy large",0.071046569763995,-0.120057909722753,0.262151049250743,0.0621259849372573,0.0799671545907326,0.0975040771127204,"Potential 1","Supersite",0.382208958973496," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1231","Subcanopy small","Subcanopy large",0.0429789458616585,-0.0227174108516799,0.108675302574997,0.0396097455864117,0.0463481461369052,0.0335191652660676,"Potential 1","Supersite",0.131392713426677," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1630","Subcanopy small","Subcanopy small",0.433949921619398,0.34962224835695,0.518277594881846,0.42361392183941,0.444285921399386,0.0430251136896465,"Potential 1","Supersite",0.168655346524897," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"174","Canopy large","Canopy large",-0.292603275608568,-0.581540660087529,-0.00366589112960636,-0.301557270735702,-0.283649280481434,0.147419741769779,"Potential 1","Mackenzie",0.577874768957922," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"249","Canopy small","Canopy large",0.024598364573128,-0.0723607690767488,0.121557498223005,0.0221666418350473,0.0270300873112086,0.0494698547599232,"Potential 1","Mackenzie",0.193918267299753," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"338","Subcanopy large","Canopy large",-0.352060474334551,-0.53690045875012,-0.167220489918983,-0.357837264656079,-0.346283684013024,0.0943078474265665,"Potential 1","Mackenzie",0.369679968831138," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"436","Subcanopy small","Canopy large",0.229963293055115,0.0743864174874114,0.38554016862282,0.225266509866097,0.234660076244134,0.0793774155009351,"Potential 1","Mackenzie",0.311153751135408," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"638","Canopy small","Canopy small",0.230557528905532,0.0896191333718442,0.371495924439219,0.222271213795136,0.238843844015927,0.0719086659986568,"Potential 1","Mackenzie",0.281876791067375," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"728","Subcanopy large","Canopy small",-0.0377711993090942,-0.132540843252571,0.0569984446343822,-0.0405963383475937,-0.0349460602705948,0.0483527476479197,"Potential 1","Mackenzie",0.189539287886953," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"831","Subcanopy small","Canopy small",-0.0416591757135226,-0.116314636035428,0.0329962846083825,-0.0444911419589039,-0.0388272094681413,0.0380902204891405,"Potential 1","Mackenzie",0.14931092064381," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1135","Subcanopy large","Subcanopy large",-0.109752787176552,-0.376161121277893,0.156655546924788,-0.118681361101198,-0.100824213251906,0.135925117095383,"Potential 1","Mackenzie",0.53281666820268," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1232","Subcanopy small","Subcanopy large",0.244682447013161,0.0898930299317002,0.399471864094621,0.23919893227156,0.250165961754762,0.078975643584484,"Potential 1","Mackenzie",0.309578834162921," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1631","Subcanopy small","Subcanopy small",0.307460296115447,0.169371290468831,0.445549301762064,0.294614996382416,0.320305595848479,0.0704548689342482,"Potential 1","Mackenzie",0.276178011293233," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"175","Canopy large","Canopy large",-0.219805104408434,-0.463162396951168,0.0235521881343002,-0.232603527834449,-0.207006680982418,0.124164165496053,"Potential 1","MtMaurice",0.486714585085468," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"250","Canopy small","Canopy large",0.00941828908189447,-0.0823736986159608,0.10121027677975,0.00529677026675868,0.0135398078970303,0.0468335073613081,"Potential 1","MtMaurice",0.183583975395711," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"339","Subcanopy large","Canopy large",-0.0926651708662935,-0.271799189381726,0.0864688476491392,-0.0964675158921436,-0.0888628258404434,0.0913965868395639,"Potential 1","MtMaurice",0.358268037030865," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"437","Subcanopy small","Canopy large",-0.00498125555570696,-0.139300762212507,0.129338251101093,-0.00846684149994875,-0.00149566961146517,0.0685316198237801,"Potential 1","MtMaurice",0.2686390133136," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"639","Canopy small","Canopy small",0.272375768481628,0.135579087497633,0.409172449465623,0.261248409286883,0.283503127676373,0.0697955075006633,"Potential 1","MtMaurice",0.27359336196799," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"729","Subcanopy large","Canopy small",0.0589397063749577,-0.091407608092008,0.209287020841923,0.0546594942669242,0.0632199184829912,0.0767092230535286,"Potential 1","MtMaurice",0.300694628933931," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"832","Subcanopy small","Canopy small",0.141468032929517,-0.000772380016095087,0.283708445875128,0.137516349852282,0.145419716006751,0.0725729728033709,"Potential 1","MtMaurice",0.284480825891223," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1136","Subcanopy large","Subcanopy large",0.0311813750899397,-0.485516735181581,0.547879485361461,0.0229411509734165,0.0394215992064629,0.263626329028069,"Potential 1","MtMaurice",1.03339622054304," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1233","Subcanopy small","Subcanopy large",0.0952536976918286,-0.216161769469834,0.406669164853491,0.0893655151304204,0.101141880253237,0.158888362040358,"Potential 1","MtMaurice",0.622830934323325," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1632","Subcanopy small","Subcanopy small",0.0193301741765607,-0.273989251616897,0.312649599970018,0.0132508099120634,0.025409538441058,0.149655518217235,"Potential 1","MtMaurice",0.586638851586915," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"176","Canopy large","Canopy large",-0.28601707168017,-0.513740895774658,-0.058293247585682,-0.297469178332843,-0.274564965027497,0.116187759515351,"Potential 1","BenRidge",0.455447648188976," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"251","Canopy small","Canopy large",-0.00975947967947725,-0.0814617313505885,0.0619427719916341,-0.0122475599118634,-0.00727139944709113,0.0365834536943992,"Potential 1","BenRidge",0.143404503342223," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"340","Subcanopy large","Canopy large",0.00911329317994359,-0.129880297772691,0.148106884132579,0.00479947308259104,0.0134271132772961,0.0709164005303153,"Potential 1","BenRidge",0.27798718190527," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"438","Subcanopy small","Canopy large",0.0312758858627568,-0.0488389602058776,0.111390731931391,0.0283749342059941,0.0341768375195196,0.0408756725636645,"Potential 1","BenRidge",0.160229692137269," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"640","Canopy small","Canopy small",0.368717032529878,0.250554124540596,0.48687994051916,0.3595278724662,0.377906192593556,0.0602883057654816,"Potential 1","BenRidge",0.236325815978565," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"730","Subcanopy large","Canopy small",0.0175536314709499,-0.0396063716217493,0.074713634563649,0.0155676411804662,0.0195396217614335,0.0291638027757499,"Potential 1","BenRidge",0.114320006185398," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"833","Subcanopy small","Canopy small",-0.0330697313787842,-0.0594601405979516,-0.00667932215961675,-0.0348021485808555,-0.0313373141767129,0.0134647419173677,"Potential 1","BenRidge",0.0527808184383349," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1137","Subcanopy large","Subcanopy large",0.0340968621269728,-0.186544328768291,0.254738053022237,0.0261745887789161,0.0420191354750295,0.112574104746645,"Potential 1","BenRidge",0.441282381790528," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1234","Subcanopy small","Subcanopy large",-0.105889282255863,-0.175951725843977,-0.0358268386677485,-0.108073115282524,-0.103705449229202,0.0357468015436804,"Potential 1","BenRidge",0.140124887176229," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1633","Subcanopy small","Subcanopy small",0.373875656690135,0.260438380227221,0.487312933153049,0.362781999979638,0.384969313400633,0.057877224968261,"Potential 1","BenRidge",0.226874552925828," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"177","Canopy large","Canopy large",-0.51673471243865,-0.863263523197547,-0.170205901679753,-0.530903982847222,-0.502565442030079,0.176803662461286,"Potential 1","MtField",0.693057621517794," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"252","Canopy small","Canopy large",0.22188183633703,0.0262669879199867,0.417496684754074,0.214476524976074,0.229287147697987,0.0998053280366521,"Potential 1","MtField",0.391229696834088," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"341","Subcanopy large","Canopy large",0.0388919157201108,-0.0985404102406024,0.176324241680824,0.0350967106332463,0.0426871208069753,0.0701198221216114,"Potential 1","MtField",0.274864651921426," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"439","Subcanopy small","Canopy large",-0.0666156084676852,-0.179338247668457,0.0461070307330871,-0.0708800150213147,-0.0623512019140556,0.0575126074202965,"Potential 1","MtField",0.225445278401545," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"641","Canopy small","Canopy small",-0.0432026099466397,-0.223929599968157,0.137524380074878,-0.0520761707608164,-0.0343290491324629,0.0922093423384658,"Potential 1","MtField",0.361453980043035," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"731","Subcanopy large","Canopy small",-0.0670910415373093,-0.166723039895448,0.0325409568208297,-0.0704135242331873,-0.0637685588414314,0.0508335863026176,"Potential 1","MtField",0.199263996716278," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"834","Subcanopy small","Canopy small",0.0437765071450472,-0.049613438959444,0.137166453249538,0.039274174951897,0.0482788393381974,0.0476488072439796,"Potential 1","MtField",0.186779892208982," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1138","Subcanopy large","Subcanopy large",0.0573417448667356,-0.0995100705287056,0.214193560262177,0.0503448899296376,0.0643385998038335,0.0800279069578158,"Potential 1","MtField",0.313703630790882," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1235","Subcanopy small","Subcanopy large",-0.0168574331468726,-0.0815256463819729,0.0478107800882277,-0.0195191744312225,-0.0141956918625227,0.0329945926278212,"Potential 1","MtField",0.129336426470201," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1634","Subcanopy small","Subcanopy small",0.161379637010983,0.0290395535491718,0.293719720472794,0.150604210052509,0.172155063969457,0.0675216914727478,"Potential 1","MtField",0.264680166923622," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"178","Canopy large","Canopy large",-0.14174626857663,-0.406596360307961,0.123103823154701,-0.149815022894039,-0.133677514259221,0.135130080869054,"Potential 1","Caveside",0.529700183462662," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"253","Canopy small","Canopy large",0.0461011690179057,-0.0436135850606055,0.135815923096417,0.0438211729513168,0.0483811650844946,0.0457736748155424,"Potential 1","Caveside",0.179429508157022," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"342","Subcanopy large","Canopy large",0.00159691929471178,-0.0777854572562728,0.0809792958456963,-0.00132717281772623,0.00452101140714978,0.0405019567589724,"Potential 1","Caveside",0.158764753101969," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"440","Subcanopy small","Canopy large",-0.00487137441924065,-0.0283462332597119,0.0186034844212306,-0.00568293533895741,-0.0040598134995239,0.0119771888798151,"Potential 1","Caveside",0.0469497176809424," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"642","Canopy small","Canopy small",0.119825103847286,-0.0578169988863877,0.297467206580959,0.110580772773918,0.129069434920654,0.0906353913311121,"Potential 1","Caveside",0.355284205467347," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"732","Subcanopy large","Canopy small",-0.0381910424235356,-0.0781593969219265,0.0017773120748553,-0.0401594138054137,-0.0362226710416575,0.0203923923162141,"Potential 1","Caveside",0.0799367089967818," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"835","Subcanopy small","Canopy small",-0.0263485234952549,-0.0380168663086306,-0.0146801806818792,-0.0270163788921513,-0.0256806680983586,0.00595334552339437,"Potential 1","Caveside",0.0233366856267514," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1139","Subcanopy large","Subcanopy large",0.0108605003520181,-0.142837138776433,0.16455813948047,-0.00560296753996007,0.0273239682439963,0.0784186037808852,"Potential 1","Caveside",0.307395278256903," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1236","Subcanopy small","Subcanopy large",-0.0636424777079788,-0.0819391638910248,-0.0453457915249328,-0.0661320410551584,-0.0611529143607992,0.00933521550771744,"Potential 1","Caveside",0.0365933723660919," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1635","Subcanopy small","Subcanopy small",0.408396377719865,0.303160130675889,0.513632624763842,0.379677303034633,0.437115452405098,0.053692949398084,"Potential 1","Caveside",0.210472494087953," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
