"","from","to","alpha","lo","hi","lo_numerical","hi_numerical","se","Potential","site","new_from","new_to","region","region2","sig","fill_col"
"170","Acacia melanoxylon","Acacia melanoxylon",0.464476962841262,0.277005747655671,0.651948178026853,0.4571230141684,0.471830911514124,0.0956503367737061,"Potential 1","Herberton","Acacia melanoxylon","Acacia melanoxylon","QLD","N_AUS",1,"QLD"
"247","Corymbia intermedia","Acacia melanoxylon",0.0757340440066128,-0.0749498126916807,0.226417900704906,0.0729067472974591,0.0785613407157665,0.0768809314287755,"Potential 1","Herberton","Corymbia intermedia","Acacia melanoxylon","QLD","N_AUS",NA,NA
"329","Eucalyptus grandis","Acacia melanoxylon",0.0493020893366297,-0.0929107624382131,0.191514941111472,0.0462905152296442,0.0523136634436152,0.0725589107231559,"Potential 1","Herberton","Eucalyptus grandis","Acacia melanoxylon","QLD","N_AUS",NA,NA
"522","Corymbia intermedia","Corymbia intermedia",0.0472384611916144,-0.200685325425054,0.295162247808283,0.0377891675250875,0.0566877548581414,0.126494052223541,"Potential 1","Herberton","Corymbia intermedia","Corymbia intermedia","QLD","N_AUS",NA,NA
"625","Eucalyptus grandis","Corymbia intermedia",-0.222036101375245,-0.318237728960308,-0.125834473790181,-0.225211990725843,-0.218860212024646,0.0490833649719533,"Potential 1","Herberton","Eucalyptus grandis","Corymbia intermedia","QLD","N_AUS",1,"QLD"
"920","Eucalyptus grandis","Eucalyptus grandis",-0.276076792747471,-0.61152055069177,0.059366965196828,-0.287415676986479,-0.264737908508463,0.171147919344558,"Potential 1","Herberton","Eucalyptus grandis","Eucalyptus grandis","QLD","N_AUS",NA,NA
"177","Allocasuarina torulosa","Allocasuarina torulosa",0.151974965757115,-0.0100375971232494,0.313987528637479,0.144146860743351,0.159803070770879,0.0826609897724136,"Potential 1","Lamb Range","Allocasuarina torulosa","Allocasuarina torulosa","QLD","N_AUS",NA,NA
"248","Eucalyptus grandis","Allocasuarina torulosa",-0.114285573756948,-0.204667804723337,-0.0239033427905592,-0.117710313051104,-0.110860834462793,0.0461142305059239,"Potential 1","Lamb Range","Eucalyptus grandis","Allocasuarina torulosa","QLD","N_AUS",1,"QLD"
"427","Eucalyptus grandis","Eucalyptus grandis",0.260072485592039,0.0999596487226048,0.420185322461474,0.251877992995884,0.268266978188195,0.0816917239971674,"Potential 1","Lamb Range","Eucalyptus grandis","Eucalyptus grandis","QLD","N_AUS",1,"QLD"
"178","Allocasuarina torulosa","Allocasuarina torulosa",0.310201980777505,0.128997009265917,0.491406952289093,0.306914238063018,0.313489723491991,0.0924532149268606,"Potential 1","Baldy","Allocasuarina torulosa","Allocasuarina torulosa","QLD","N_AUS",1,"QLD"
"249","Corymbia intermedia","Allocasuarina torulosa",0.098806515015037,-0.0781448790453056,0.27575790907538,0.0963498073105405,0.101263222719533,0.0902829824711641,"Potential 1","Baldy","Corymbia intermedia","Allocasuarina torulosa","QLD","N_AUS",NA,NA
"330","Eucalyptus grandis","Allocasuarina torulosa",-0.0302020671591777,-0.170759492607107,0.110355358288752,-0.0319973013696586,-0.0284068329486967,0.0717142899342173,"Potential 1","Baldy","Eucalyptus grandis","Allocasuarina torulosa","QLD","N_AUS",NA,NA
"523","Corymbia intermedia","Corymbia intermedia",0.0859373169133103,-0.244498409363033,0.416373043189653,0.0810823751502425,0.0907922586763781,0.168592754194862,"Potential 1","Baldy","Corymbia intermedia","Corymbia intermedia","QLD","N_AUS",NA,NA
"626","Eucalyptus grandis","Corymbia intermedia",0.149686882671562,-0.0904825704168853,0.389856335760009,0.146137149814815,0.153236615528309,0.12253768690796,"Potential 1","Baldy","Eucalyptus grandis","Corymbia intermedia","QLD","N_AUS",NA,NA
"922","Eucalyptus grandis","Eucalyptus grandis",-0.0711289658002452,-0.30161726932191,0.15935933772142,-0.0751199767922299,-0.0671379548082605,0.117598234120487,"Potential 1","Baldy","Eucalyptus grandis","Eucalyptus grandis","QLD","N_AUS",NA,NA
"179","Acacia melanoxylon","Acacia melanoxylon",0.391902039987074,0.275279601593019,0.508524478381128,0.380164361414031,0.403639718560116,0.0595023374480129,"Potential 1","Koombooloomba","Acacia melanoxylon","Acacia melanoxylon","QLD","N_AUS",1,"QLD"
"250","Eucalyptus grandis","Acacia melanoxylon",-0.0393127483337065,-0.0908729403355573,0.0122474436681443,-0.040949137605778,-0.037676359061635,0.0263067038009632,"Potential 1","Koombooloomba","Eucalyptus grandis","Acacia melanoxylon","QLD","N_AUS",NA,NA
"334","Polyscias elegans","Acacia melanoxylon",-0.023017383309155,-0.10443977842495,0.0584050118066404,-0.0255081230555629,-0.0205266435627471,0.041542801683115,"Potential 1","Koombooloomba","Polyscias elegans","Acacia melanoxylon","QLD","N_AUS",NA,NA
"428","Sloanea langii","Acacia melanoxylon",-0.0030304533027515,-0.130785651855175,0.124724745249672,-0.00550576905408945,-0.000555137551413554,0.0651824214935277,"Potential 1","Koombooloomba","Sloanea langii","Acacia melanoxylon","QLD","N_AUS",NA,NA
"524","Syncarpia glomulifera","Acacia melanoxylon",-0.00596276965447207,-0.0535005916789993,0.0415750523700551,-0.0080691709783894,-0.00385636833055473,0.024254436509803,"Potential 1","Koombooloomba","Syncarpia glomulifera","Acacia melanoxylon","QLD","N_AUS",NA,NA
"714","Eucalyptus grandis","Eucalyptus grandis",0.0864414915363878,-0.133891815129107,0.306774798201882,0.0797154990366884,0.0931674840360872,0.112417018069442,"Potential 1","Koombooloomba","Eucalyptus grandis","Eucalyptus grandis","QLD","N_AUS",NA,NA
"816","Polyscias elegans","Eucalyptus grandis",0.0551909685648346,-0.0962525244045605,0.20663446153423,0.0521208170537135,0.0582611200759558,0.0772685080766597,"Potential 1","Koombooloomba","Polyscias elegans","Eucalyptus grandis","QLD","N_AUS",NA,NA
"923","Sloanea langii","Eucalyptus grandis",-0.0585169740635358,-0.203688363955245,0.0866544158281732,-0.0608701218691568,-0.0561638262579149,0.0740683966832056,"Potential 1","Koombooloomba","Sloanea langii","Eucalyptus grandis","QLD","N_AUS",NA,NA
"1011","Syncarpia glomulifera","Eucalyptus grandis",0.0103482424710591,-0.0610875046294196,0.0817839895715378,0.00873453995479998,0.0119619449873182,0.0364474794761306,"Potential 1","Koombooloomba","Syncarpia glomulifera","Eucalyptus grandis","QLD","N_AUS",NA,NA
"1315","Polyscias elegans","Polyscias elegans",0.415432691868463,0.249631708904037,0.581233674832888,0.408297826513377,0.422567557223548,0.0845938926797853,"Potential 1","Koombooloomba","Polyscias elegans","Polyscias elegans","QLD","N_AUS",1,"QLD"
"1412","Sloanea langii","Polyscias elegans",0.0994899124779039,-0.0258832651050547,0.224863090060862,0.0949701363348661,0.104009688620942,0.0639670823402298,"Potential 1","Koombooloomba","Sloanea langii","Polyscias elegans","QLD","N_AUS",NA,NA
"1510","Syncarpia glomulifera","Polyscias elegans",-0.000915556656434635,-0.0762161959384082,0.074385082625539,-0.00363828343804467,0.0018071701251754,0.0384193994766922,"Potential 1","Koombooloomba","Syncarpia glomulifera","Polyscias elegans","QLD","N_AUS",NA,NA
"196","Sloanea langii","Sloanea langii",0.353154883425057,0.197973235430258,0.508336531419856,0.344281968337294,0.36202779851282,0.0791757650746914,"Potential 1","Koombooloomba","Sloanea langii","Sloanea langii","QLD","N_AUS",1,"QLD"
"205","Syncarpia glomulifera","Sloanea langii",-0.00951664640347807,-0.122337403101644,0.103304110294688,-0.0134151104998587,-0.00561818230709739,0.0575626682878265,"Potential 1","Koombooloomba","Syncarpia glomulifera","Sloanea langii","QLD","N_AUS",NA,NA
"256","Syncarpia glomulifera","Syncarpia glomulifera",0.517104168581176,0.377588278492449,0.656620058669903,0.50763507383479,0.526573263327562,0.0711828845780893,"Potential 1","Koombooloomba","Syncarpia glomulifera","Syncarpia glomulifera","QLD","N_AUS",1,"QLD"
"180","Acacia mucronata","Acacia mucronata",0.179653995962245,-0.0986389710449118,0.457946962969402,0.172595747491974,0.186712244432516,0.14198881673454,"Potential 1","BlackRiver","Acacia mucronata","Acacia mucronata","King_TAS","N_AUS",NA,NA
"257","Eucalyptus obliqua","Acacia mucronata",-0.0314705536364401,-0.152155351190314,0.0892142439174337,-0.0340330657682561,-0.0289080415046242,0.061575007758214,"Potential 1","BlackRiver","Eucalyptus obliqua","Acacia mucronata","King_TAS","N_AUS",NA,NA
"335","Eucalyptus ovata","Acacia mucronata",0.140349238553168,-0.107891432028926,0.388589909135261,0.135045375600393,0.145653101505943,0.126655730686984,"Potential 1","BlackRiver","Eucalyptus ovata","Acacia mucronata","King_TAS","N_AUS",NA,NA
"429","Leptospermum scoparium","Acacia mucronata",-0.00294518302800599,-0.243798712437054,0.237908346381042,-0.00751894031873853,0.00162857426272655,0.122886711852294,"Potential 1","BlackRiver","Leptospermum scoparium","Acacia mucronata","King_TAS","N_AUS",NA,NA
"525","Monotoca glauca","Acacia mucronata",-0.00163569212073109,-0.119062998345651,0.115791614104189,-0.00420065606987802,0.00092927182841583,0.0599129918463663,"Potential 1","BlackRiver","Monotoca glauca","Acacia mucronata","King_TAS","N_AUS",NA,NA
"627","Nematolepis squamea subsp squamea","Acacia mucronata",-0.0141339026543,-0.152103045500128,0.123835240191528,-0.0184504458659016,-0.00981735944269837,0.0703937133203011,"Potential 1","BlackRiver","Nematolepis squamea subsp squamea","Acacia mucronata","King_TAS","N_AUS",NA,NA
"715","Zieria arborescens","Acacia mucronata",-0.151399945282902,-0.517282028422947,0.214482137857144,-0.157127815120946,-0.145672075444857,0.186677962465676,"Potential 1","BlackRiver","Zieria arborescens","Acacia mucronata","King_TAS","N_AUS",NA,NA
"924","Eucalyptus obliqua","Eucalyptus obliqua",-0.214910629876299,-0.486807364635535,0.0569861048829374,-0.226063104425409,-0.203758155327189,0.138725372968036,"Potential 1","BlackRiver","Eucalyptus obliqua","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"1012","Eucalyptus ovata","Eucalyptus obliqua",-0.140852785665528,-0.295988497682767,0.0142829263517108,-0.144270385107096,-0.13743518622396,0.079152327920783,"Potential 1","BlackRiver","Eucalyptus ovata","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"1117","Leptospermum scoparium","Eucalyptus obliqua",0.0924029169721653,-0.0450848816837773,0.229890715628108,0.0885563353964595,0.0962494985478712,0.0701481250372093,"Potential 1","BlackRiver","Leptospermum scoparium","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"1215","Monotoca glauca","Eucalyptus obliqua",-0.0809316756482843,-0.184397798678073,0.0225344473815043,-0.0844786063348179,-0.0773847449617507,0.05278980830562,"Potential 1","BlackRiver","Monotoca glauca","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"1316","Nematolepis squamea subsp squamea","Eucalyptus obliqua",0.0176391957173867,-0.0779177195570891,0.113196110991863,0.0143634384666629,0.0209149529681105,0.0487544240752466,"Potential 1","BlackRiver","Nematolepis squamea subsp squamea","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"1413","Zieria arborescens","Eucalyptus obliqua",0.149988461647939,-0.0620733321543192,0.362050255450197,0.145496067116141,0.154480856179737,0.108196780897493,"Potential 1","BlackRiver","Zieria arborescens","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"1710","Eucalyptus ovata","Eucalyptus ovata",-0.241941653940599,-0.653329814582477,0.169446506701278,-0.250259445927516,-0.233623861953682,0.209895775578967,"Potential 1","BlackRiver","Eucalyptus ovata","Eucalyptus ovata","King_TAS","N_AUS",NA,NA
"187","Leptospermum scoparium","Eucalyptus ovata",0.109994107425792,-0.1417474174302,0.361735632281784,0.104411771861575,0.115576442990009,0.128441913648259,"Potential 1","BlackRiver","Leptospermum scoparium","Eucalyptus ovata","King_TAS","N_AUS",NA,NA
"197","Monotoca glauca","Eucalyptus ovata",-0.0999953366238888,-0.232017188065752,0.0320265148179745,-0.103111010949161,-0.0968796622986165,0.0673593252137462,"Potential 1","BlackRiver","Monotoca glauca","Eucalyptus ovata","King_TAS","N_AUS",NA,NA
"206","Nematolepis squamea subsp squamea","Eucalyptus ovata",0.155501071815331,-0.0153921321269953,0.326394275757657,0.150731028419059,0.160271115211602,0.0871920123483441,"Potential 1","BlackRiver","Nematolepis squamea subsp squamea","Eucalyptus ovata","King_TAS","N_AUS",NA,NA
"2113","Zieria arborescens","Eucalyptus ovata",0.372275025655435,-0.0951111578338488,0.839661209144719,0.364444884484241,0.380105166826629,0.238466720396888,"Potential 1","BlackRiver","Zieria arborescens","Eucalyptus ovata","King_TAS","N_AUS",NA,NA
"258","Leptospermum scoparium","Leptospermum scoparium",0.197838819440996,-0.0526194808869586,0.448297119768951,0.191918245013163,0.203759393868829,0.127787195225799,"Potential 1","BlackRiver","Leptospermum scoparium","Leptospermum scoparium","King_TAS","N_AUS",NA,NA
"263","Monotoca glauca","Leptospermum scoparium",0.139373636014115,-0.0209893863989625,0.299736658427193,0.13505274214013,0.143694529888101,0.0818193720282623,"Potential 1","BlackRiver","Monotoca glauca","Leptospermum scoparium","King_TAS","N_AUS",NA,NA
"274","Nematolepis squamea subsp squamea","Leptospermum scoparium",0.0506624668416433,-0.109982207925136,0.211307141608422,0.0458072210896521,0.0555177125936346,0.081963074849295,"Potential 1","BlackRiver","Nematolepis squamea subsp squamea","Leptospermum scoparium","King_TAS","N_AUS",NA,NA
"283","Zieria arborescens","Leptospermum scoparium",0.0767887518310058,-0.344914503158943,0.498492006820954,0.0691562360947656,0.0844212675672459,0.215158675524801,"Potential 1","BlackRiver","Zieria arborescens","Leptospermum scoparium","King_TAS","N_AUS",NA,NA
"336","Monotoca glauca","Monotoca glauca",0.103309307050193,-0.0978802235379209,0.304498837638306,0.0933809585026785,0.113237655597707,0.10264960589841,"Potential 1","BlackRiver","Monotoca glauca","Monotoca glauca","King_TAS","N_AUS",NA,NA
"344","Nematolepis squamea subsp squamea","Monotoca glauca",-0.0500710615819185,-0.145759425845344,0.045617302681507,-0.0536223627330604,-0.0465197604307766,0.0488214911183078,"Potential 1","BlackRiver","Nematolepis squamea subsp squamea","Monotoca glauca","King_TAS","N_AUS",NA,NA
"354","Zieria arborescens","Monotoca glauca",-0.166478163441171,-0.373366268980639,0.0404099420982968,-0.170635382626647,-0.162320944255695,0.105557095523885,"Potential 1","BlackRiver","Zieria arborescens","Monotoca glauca","King_TAS","N_AUS",NA,NA
"4113","Nematolepis squamea subsp squamea","Nematolepis squamea subsp squamea",0.438846778427579,0.266999926430361,0.610693630424798,0.426381752315107,0.451311804540052,0.0876785764191201,"Potential 1","BlackRiver","Nematolepis squamea subsp squamea","Nematolepis squamea subsp squamea","King_TAS","N_AUS",1,"King_TAS"
"4210","Zieria arborescens","Nematolepis squamea subsp squamea",-0.209269492171257,-0.479398413304323,0.0608594289618089,-0.214985248382228,-0.203553735960286,0.137823410666629,"Potential 1","BlackRiver","Zieria arborescens","Nematolepis squamea subsp squamea","King_TAS","N_AUS",NA,NA
"492","Zieria arborescens","Zieria arborescens",-0.236546154927708,-0.736647957836557,0.26355564798114,-0.244398406561804,-0.228693903293612,0.255158669676376,"Potential 1","BlackRiver","Zieria arborescens","Zieria arborescens","King_TAS","N_AUS",NA,NA
"188","Acacia melanoxylon","Acacia melanoxylon",-0.305177632095939,-0.817313648880733,0.206958384688856,-0.314509447686882,-0.295845816504995,0.261298687539393,"Potential 1","BondTier","Acacia melanoxylon","Acacia melanoxylon","King_TAS","N_AUS",NA,NA
"259","Eucalyptus obliqua","Acacia melanoxylon",0.27690295877551,0.0204375434776518,0.533368374073369,0.271289992304849,0.282515925246172,0.130852106120737,"Potential 1","BondTier","Eucalyptus obliqua","Acacia melanoxylon","King_TAS","N_AUS",1,"King_TAS"
"337","Nothofagus cunninghamii","Acacia melanoxylon",-0.0301725212995523,-0.182967539192773,0.122622496593669,-0.0330309924163959,-0.0273140501827086,0.0779580742801646,"Potential 1","BondTier","Nothofagus cunninghamii","Acacia melanoxylon","King_TAS","N_AUS",NA,NA
"430","Olearia argophylla","Acacia melanoxylon",0.152022057419908,-0.0851841450121066,0.389228259851923,0.146931041695269,0.157113073144547,0.121025796546808,"Potential 1","BondTier","Olearia argophylla","Acacia melanoxylon","King_TAS","N_AUS",NA,NA
"526","Pittosporum bicolor","Acacia melanoxylon",-0.123926643015055,-0.312862975390701,0.0650096893605907,-0.127753815759064,-0.120099470271045,0.0963978592800436,"Potential 1","BondTier","Pittosporum bicolor","Acacia melanoxylon","King_TAS","N_AUS",NA,NA
"628","Pomaderris apetala","Acacia melanoxylon",-0.142050176336307,-0.238677154126483,-0.0454231985461313,-0.144330141460654,-0.13977021121196,0.0493003843705074,"Potential 1","BondTier","Pomaderris apetala","Acacia melanoxylon","King_TAS","N_AUS",1,"King_TAS"
"817","Eucalyptus obliqua","Eucalyptus obliqua",0.0635017569281484,-0.172794382072493,0.29979789592879,0.0572997847832514,0.0697037290730453,0.120561469937466,"Potential 1","BondTier","Eucalyptus obliqua","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"925","Nothofagus cunninghamii","Eucalyptus obliqua",-0.0268187597747556,-0.151302549312666,0.097665029763155,-0.0296919532607129,-0.0239455662887982,0.0635133045912184,"Potential 1","BondTier","Nothofagus cunninghamii","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"1013","Olearia argophylla","Eucalyptus obliqua",-0.164385907963172,-0.326806768737131,-0.00196504718921273,-0.168004094371527,-0.160767721554817,0.0828693088521597,"Potential 1","BondTier","Olearia argophylla","Eucalyptus obliqua","King_TAS","N_AUS",1,"King_TAS"
"1118","Pittosporum bicolor","Eucalyptus obliqua",0.129632321214789,-0.0255958131750038,0.284860455604583,0.125919808293334,0.133344834136245,0.0791994830589812,"Potential 1","BondTier","Pittosporum bicolor","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"1216","Pomaderris apetala","Eucalyptus obliqua",0.0622137777377024,-0.00721840753663746,0.131645963012042,0.0602368878815875,0.0641906675938172,0.035425235270654,"Potential 1","BondTier","Pomaderris apetala","Eucalyptus obliqua","King_TAS","N_AUS",NA,NA
"1511","Nothofagus cunninghamii","Nothofagus cunninghamii",0.119384337591511,-0.0851874717809708,0.323956146963992,0.11170964236042,0.127059032822602,0.104375290049265,"Potential 1","BondTier","Nothofagus cunninghamii","Nothofagus cunninghamii","King_TAS","N_AUS",NA,NA
"1612","Olearia argophylla","Nothofagus cunninghamii",-0.0262497198669278,-0.138740198798949,0.0862407590650935,-0.0288975575322592,-0.0236018822015964,0.0573941561270165,"Potential 1","BondTier","Olearia argophylla","Nothofagus cunninghamii","King_TAS","N_AUS",NA,NA
"1711","Pittosporum bicolor","Nothofagus cunninghamii",-0.0561328228341838,-0.155405998648451,0.0431403529800829,-0.0584850349677154,-0.0537806107006522,0.050650510212086,"Potential 1","BondTier","Pittosporum bicolor","Nothofagus cunninghamii","King_TAS","N_AUS",NA,NA
"189","Pomaderris apetala","Nothofagus cunninghamii",-0.0511099620661326,-0.100043772595241,-0.00217615153702423,-0.0526464080970431,-0.0495735160352222,0.0249666886305524,"Potential 1","BondTier","Pomaderris apetala","Nothofagus cunninghamii","King_TAS","N_AUS",1,"King_TAS"
"2213","Olearia argophylla","Olearia argophylla",0.156511745973645,-0.0834209495396695,0.39644444148696,0.14981174756436,0.16321174438293,0.122416890007099,"Potential 1","BondTier","Olearia argophylla","Olearia argophylla","King_TAS","N_AUS",NA,NA
"2311","Pittosporum bicolor","Olearia argophylla",0.0299991657721752,-0.109875579276404,0.169873910820754,0.0264342244155578,0.0335641071287926,0.0713659772076901,"Potential 1","BondTier","Pittosporum bicolor","Olearia argophylla","King_TAS","N_AUS",NA,NA
"2410","Pomaderris apetala","Olearia argophylla",-0.0100102235951974,-0.0611255586055651,0.0411051114151702,-0.0113691081602226,-0.00865133903017232,0.0260797317775015,"Potential 1","BondTier","Pomaderris apetala","Olearia argophylla","King_TAS","N_AUS",NA,NA
"294","Pittosporum bicolor","Pittosporum bicolor",0.153511778946825,-0.0734404932208095,0.380464051114459,0.146662064226646,0.160361493667003,0.115794103339554,"Potential 1","BondTier","Pittosporum bicolor","Pittosporum bicolor","King_TAS","N_AUS",NA,NA
"304","Pomaderris apetala","Pittosporum bicolor",-0.0912694373422903,-0.140568433848171,-0.0419704408364094,-0.0929544260756867,-0.0895844486088939,0.025153011430182,"Potential 1","BondTier","Pomaderris apetala","Pittosporum bicolor","King_TAS","N_AUS",1,"King_TAS"
"365","Pomaderris apetala","Pomaderris apetala",0.505576621420597,0.395594817495975,0.61555842534522,0.491388338842776,0.519764903998419,0.0561141963791911,"Potential 1","BondTier","Pomaderris apetala","Pomaderris apetala","King_TAS","N_AUS",1,"King_TAS"
"190","Acacia melanoxylon","Acacia melanoxylon",-0.0964735242001791,-0.391186921636288,0.19823987323593,-0.105354133957602,-0.0875929144427564,0.150366741307886,"Potential 1","Supersite","Acacia melanoxylon","Acacia melanoxylon","S_TAS","N_AUS",NA,NA
"260","Atherosperma moschatum","Acacia melanoxylon",0.164750359549747,-0.0383891561739818,0.367889875273475,0.160788009286864,0.16871270981263,0.103644514555404,"Potential 1","Supersite","Atherosperma moschatum","Acacia melanoxylon","S_TAS","N_AUS",NA,NA
"338","Eucalyptus obliqua","Acacia melanoxylon",0.0136365898028477,-0.136359600682969,0.163632780288665,0.00976872528168874,0.0175044543240067,0.0765300748732975,"Potential 1","Supersite","Eucalyptus obliqua","Acacia melanoxylon","S_TAS","N_AUS",NA,NA
"433","Nothofagus cunninghamii","Acacia melanoxylon",-0.0971028574858207,-0.196923111021166,0.00271739604952481,-0.100287152252743,-0.0939185627188987,0.050929636627364,"Potential 1","Supersite","Nothofagus cunninghamii","Acacia melanoxylon","S_TAS","N_AUS",NA,NA
"527","Pomaderris apetala","Acacia melanoxylon",0.105415367852996,-0.00474378116976655,0.215574516875758,0.10152825242029,0.109302483285701,0.0562046802347816,"Potential 1","Supersite","Pomaderris apetala","Acacia melanoxylon","S_TAS","N_AUS",NA,NA
"716","Atherosperma moschatum","Atherosperma moschatum",0.242064473233347,-0.156376071630881,0.640505018097576,0.232274657591496,0.251854288875198,0.203289727774121,"Potential 1","Supersite","Atherosperma moschatum","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"818","Eucalyptus obliqua","Atherosperma moschatum",-0.18763211073835,-0.392183477823727,0.0169192563470282,-0.192203965892584,-0.183060255584115,0.104364860119294,"Potential 1","Supersite","Eucalyptus obliqua","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"926","Nothofagus cunninghamii","Atherosperma moschatum",0.0852770233603225,-0.0171458244773131,0.187699871197958,0.0825860919441248,0.0879679547765202,0.0522575152633079,"Potential 1","Supersite","Nothofagus cunninghamii","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"1014","Pomaderris apetala","Atherosperma moschatum",-0.116910853013352,-0.275521306468133,0.0416996004414294,-0.121119600355556,-0.112702105671148,0.0809251877615509,"Potential 1","Supersite","Pomaderris apetala","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"1317","Eucalyptus obliqua","Eucalyptus obliqua",0.128211681976927,-0.0635182781730312,0.319941642126884,0.120253189033482,0.136170174920371,0.0978232057641362,"Potential 1","Supersite","Eucalyptus obliqua","Eucalyptus obliqua","S_TAS","N_AUS",NA,NA
"1414","Nothofagus cunninghamii","Eucalyptus obliqua",0.0811861019365039,-0.010960026501926,0.173332230374934,0.0773164381294045,0.0850557657436033,0.0470141947327945,"Potential 1","Supersite","Nothofagus cunninghamii","Eucalyptus obliqua","S_TAS","N_AUS",NA,NA
"1512","Pomaderris apetala","Eucalyptus obliqua",-0.00835668371825255,-0.102083989287592,0.0853706218510866,-0.0116629630363065,-0.00505040440019858,0.0478209325827659,"Potential 1","Supersite","Pomaderris apetala","Eucalyptus obliqua","S_TAS","N_AUS",NA,NA
"198","Nothofagus cunninghamii","Nothofagus cunninghamii",0.508555521026528,0.309652049240918,0.707458992812138,0.49399854951023,0.523112492542827,0.101483227934051,"Potential 1","Supersite","Nothofagus cunninghamii","Nothofagus cunninghamii","S_TAS","N_AUS",1,"S_TAS"
"207","Pomaderris apetala","Nothofagus cunninghamii",-0.0461583302390394,-0.111051254403669,0.0187345939255906,-0.0489640106817145,-0.0433526497963644,0.0331092431679853,"Potential 1","Supersite","Pomaderris apetala","Nothofagus cunninghamii","S_TAS","N_AUS",NA,NA
"2510","Pomaderris apetala","Pomaderris apetala",0.514241161105816,0.409499552619773,0.618982769591858,0.499589552940755,0.528892769270877,0.0534405781495124,"Potential 1","Supersite","Pomaderris apetala","Pomaderris apetala","S_TAS","N_AUS",1,"S_TAS"
"199","Acacia dealbata","Acacia dealbata",0.0971414373275689,-0.119667558919005,0.313950433574143,0.0896208207769594,0.104662053878178,0.110618867467329,"Potential 1","Mackenzie","Acacia dealbata","Acacia dealbata","N_TAS","N_AUS",NA,NA
"264","Eucalyptus delegatensis","Acacia dealbata",-0.0869301267538806,-0.167986317798861,-0.00587393570889973,-0.0898815670883702,-0.0839786864193909,0.0413559594382049,"Potential 1","Mackenzie","Eucalyptus delegatensis","Acacia dealbata","N_TAS","N_AUS",1,"N_TAS"
"339","Leptospermum lanigerum","Acacia dealbata",-0.0199721744908241,-0.0953087262909278,0.0553643773092796,-0.0223600947575282,-0.01758425422412,0.0384377225267142,"Potential 1","Mackenzie","Leptospermum lanigerum","Acacia dealbata","N_TAS","N_AUS",NA,NA
"434","Nematolepis squamea subsp squamea","Acacia dealbata",0.0635772502882078,-0.0295751527481106,0.156729653324526,0.0612000528866446,0.0659544476897709,0.0475276095739986,"Potential 1","Mackenzie","Nematolepis squamea subsp squamea","Acacia dealbata","N_TAS","N_AUS",NA,NA
"629","Eucalyptus delegatensis","Eucalyptus delegatensis",0.179754831225966,0.0191244398270794,0.340385222624853,0.167997453739619,0.191512208712314,0.0819557872827864,"Potential 1","Mackenzie","Eucalyptus delegatensis","Eucalyptus delegatensis","N_TAS","N_AUS",1,"N_TAS"
"717","Leptospermum lanigerum","Eucalyptus delegatensis",-0.0743929294510834,-0.121349716752143,-0.0274361421500241,-0.0765094578935998,-0.0722764010085671,0.0239579847749492,"Potential 1","Mackenzie","Leptospermum lanigerum","Eucalyptus delegatensis","N_TAS","N_AUS",1,"N_TAS"
"819","Nematolepis squamea subsp squamea","Eucalyptus delegatensis",-0.0106449530559328,-0.0622341889592867,0.0409442828474212,-0.0122275387245054,-0.00906236738736018,0.0263215223903517,"Potential 1","Mackenzie","Nematolepis squamea subsp squamea","Eucalyptus delegatensis","N_TAS","N_AUS",NA,NA
"1119","Leptospermum lanigerum","Leptospermum lanigerum",0.27617144716918,0.115558546422313,0.436784347916047,0.267407242444318,0.284935651894042,0.0819468633167553,"Potential 1","Mackenzie","Leptospermum lanigerum","Leptospermum lanigerum","N_TAS","N_AUS",1,"N_TAS"
"1217","Nematolepis squamea subsp squamea","Leptospermum lanigerum",-0.042068745897717,-0.0972579804686862,0.0131204886732523,-0.0435744094320373,-0.0405630823633966,0.0281582901554798,"Potential 1","Mackenzie","Nematolepis squamea subsp squamea","Leptospermum lanigerum","N_TAS","N_AUS",NA,NA
"1613","Nematolepis squamea subsp squamea","Nematolepis squamea subsp squamea",0.35459352753678,0.173413403581394,0.535773651492166,0.345863635161526,0.363323419912034,0.0924405373693148,"Potential 1","Mackenzie","Nematolepis squamea subsp squamea","Nematolepis squamea subsp squamea","N_TAS","N_AUS",1,"N_TAS"
"1100","Acacia dealbata","Acacia dealbata",-0.73929324790089,-2.10021640541078,0.621629909608997,-0.751920836355549,-0.72666565944623,0.694361308801935,"Potential 1","MtMaurice","Acacia dealbata","Acacia dealbata","Ben_TAS","N_AUS",NA,NA
