"","from","to","value","lo","hi","Site","Genus_from","Genus_to"
"410","Misc","Nematolepis squamea subsp squamea Suppressed",-0.320517294909347,-0.616996590518749,-0.024037999299946,"Lardner","Misc","Nematolepis"
"411","Nematolepis squamea subsp squamea Suppressed","Nematolepis squamea subsp squamea Suppressed",0.239822857104488,0.0233303933418884,0.456315320867087,"Lardner","Nematolepis","Nematolepis"
"412","Olearia argophylla Suppressed","Nematolepis squamea subsp squamea Suppressed",-0.201431921335352,-0.324571623145487,-0.0782922195252166,"Lardner","Olearia","Nematolepis"
"413","Acacia melanoxylon Suppressed","Olearia argophylla Suppressed",-0.00203964956032444,-0.125313336357505,0.121234037236856,"Lardner","Acacia","Olearia"
"414","Eucalyptus regnans Co-dominant","Olearia argophylla Suppressed",-0.0083778171119179,-0.151134288398616,0.13437865417478,"Lardner","Eucalyptus","Olearia"
"415","Eucalyptus regnans Dominant","Olearia argophylla Suppressed",0.131002678222284,-0.249250890496932,0.5112562469415,"Lardner","Eucalyptus","Olearia"
"416","Eucalyptus regnans Intermediate","Olearia argophylla Suppressed",-0.0260390547280727,-0.240701266038244,0.188623156582098,"Lardner","Eucalyptus","Olearia"
"417","Eucalyptus regnans Suppressed","Olearia argophylla Suppressed",0.502041660699141,-0.00333058212310855,1.00741390352139,"Lardner","Eucalyptus","Olearia"
"418","Hedycarya angustifolia Suppressed","Olearia argophylla Suppressed",0.00985900096929548,-0.13994857436078,0.159666576299371,"Lardner","Hedycarya","Olearia"
"419","Misc","Olearia argophylla Suppressed",-0.259371853751312,-0.482953635590994,-0.03579007191163,"Lardner","Misc","Olearia"
"420","Nematolepis squamea subsp squamea Suppressed","Olearia argophylla Suppressed",-0.201431921335352,-0.324571623145487,-0.0782922195252166,"Lardner","Nematolepis","Olearia"
"421","Olearia argophylla Suppressed","Olearia argophylla Suppressed",0.120235472201228,-0.0257217508537015,0.266192695256158,"Lardner","Olearia","Olearia"
"422","Acacia melanoxylon Suppressed","Acacia melanoxylon Suppressed",-0.0100455476565999,-0.322322115853868,0.302231020540668,"HardyCreek","Acacia","Acacia"
"423","Eucalyptus regnans Co-dominant","Acacia melanoxylon Suppressed",0.0612452303154276,-0.141249443931701,0.263739904562556,"HardyCreek","Eucalyptus","Acacia"
"424","Eucalyptus regnans Dominant","Acacia melanoxylon Suppressed",-0.0321717868651666,-0.531935161027193,0.467591587296859,"HardyCreek","Eucalyptus","Acacia"
"425","Eucalyptus regnans Intermediate","Acacia melanoxylon Suppressed",0.144019674754959,-0.0959849922117305,0.384024341721648,"HardyCreek","Eucalyptus","Acacia"
"426","Eucalyptus regnans Suppressed","Acacia melanoxylon Suppressed",-0.0123914836805208,-0.32853819286159,0.303755225500548,"HardyCreek","Eucalyptus","Acacia"
"427","Misc Suppressed","Acacia melanoxylon Suppressed",0.0583470156663364,-0.494337750143189,0.611031781475862,"HardyCreek","Misc","Acacia"
"428","Acacia melanoxylon Suppressed","Eucalyptus regnans Co-dominant",0.0612452303154276,-0.141249443931701,0.263739904562556,"HardyCreek","Acacia","Eucalyptus"
"429","Eucalyptus regnans Co-dominant","Eucalyptus regnans Co-dominant",-0.108456735484018,-0.369016693766551,0.152103222798515,"HardyCreek","Eucalyptus","Eucalyptus"
"430","Eucalyptus regnans Dominant","Eucalyptus regnans Co-dominant",-0.637488171510925,-1.09527422935148,-0.179702113670367,"HardyCreek","Eucalyptus","Eucalyptus"
"431","Eucalyptus regnans Intermediate","Eucalyptus regnans Co-dominant",-0.150962968578192,-0.37784055466341,0.0759146175070268,"HardyCreek","Eucalyptus","Eucalyptus"
"432","Eucalyptus regnans Suppressed","Eucalyptus regnans Co-dominant",-0.203462858847503,-0.518793930885736,0.11186821319073,"HardyCreek","Eucalyptus","Eucalyptus"
"433","Misc Suppressed","Eucalyptus regnans Co-dominant",-0.0292180527558156,-0.569130855420171,0.51069474990854,"HardyCreek","Misc","Eucalyptus"
"434","Acacia melanoxylon Suppressed","Eucalyptus regnans Dominant",-0.0321717868651666,-0.531935161027193,0.467591587296859,"HardyCreek","Acacia","Eucalyptus"
"435","Eucalyptus regnans Co-dominant","Eucalyptus regnans Dominant",-0.637488171510925,-1.09527422935148,-0.179702113670367,"HardyCreek","Eucalyptus","Eucalyptus"
"436","Eucalyptus regnans Dominant","Eucalyptus regnans Dominant",-2.69000229680122,-5.04842176390139,-0.331582829701047,"HardyCreek","Eucalyptus","Eucalyptus"
"437","Eucalyptus regnans Intermediate","Eucalyptus regnans Dominant",0.0556829112118715,-0.47761689876846,0.588982721192203,"HardyCreek","Eucalyptus","Eucalyptus"
"438","Eucalyptus regnans Suppressed","Eucalyptus regnans Dominant",-0.136997263791463,-0.750356527738564,0.476362000155637,"HardyCreek","Eucalyptus","Eucalyptus"
"439","Misc Suppressed","Eucalyptus regnans Dominant",0.0325047479718866,-1.37750185200795,1.44251134795172,"HardyCreek","Misc","Eucalyptus"
"440","Acacia melanoxylon Suppressed","Eucalyptus regnans Intermediate",0.144019674754959,-0.0959849922117305,0.384024341721648,"HardyCreek","Acacia","Eucalyptus"
"441","Eucalyptus regnans Co-dominant","Eucalyptus regnans Intermediate",-0.150962968578192,-0.37784055466341,0.0759146175070268,"HardyCreek","Eucalyptus","Eucalyptus"
"442","Eucalyptus regnans Dominant","Eucalyptus regnans Intermediate",0.0556829112118715,-0.47761689876846,0.588982721192203,"HardyCreek","Eucalyptus","Eucalyptus"
"443","Eucalyptus regnans Intermediate","Eucalyptus regnans Intermediate",0.0548062285352314,-0.353123230105253,0.462735687175715,"HardyCreek","Eucalyptus","Eucalyptus"
"444","Eucalyptus regnans Suppressed","Eucalyptus regnans Intermediate",0.297038939761314,-0.0412510635602078,0.635328943082836,"HardyCreek","Eucalyptus","Eucalyptus"
"445","Misc Suppressed","Eucalyptus regnans Intermediate",-0.32487507150474,-1.13254633616264,0.482796193153162,"HardyCreek","Misc","Eucalyptus"
"446","Acacia melanoxylon Suppressed","Eucalyptus regnans Suppressed",-0.0123914836805208,-0.32853819286159,0.303755225500548,"HardyCreek","Acacia","Eucalyptus"
"447","Eucalyptus regnans Co-dominant","Eucalyptus regnans Suppressed",-0.203462858847503,-0.518793930885736,0.11186821319073,"HardyCreek","Eucalyptus","Eucalyptus"
"448","Eucalyptus regnans Dominant","Eucalyptus regnans Suppressed",-0.136997263791463,-0.750356527738564,0.476362000155637,"HardyCreek","Eucalyptus","Eucalyptus"
"449","Eucalyptus regnans Intermediate","Eucalyptus regnans Suppressed",0.297038939761314,-0.0412510635602078,0.635328943082836,"HardyCreek","Eucalyptus","Eucalyptus"
"450","Eucalyptus regnans Suppressed","Eucalyptus regnans Suppressed",0.0758027201334179,-0.480236618243233,0.631842058510069,"HardyCreek","Eucalyptus","Eucalyptus"
"451","Misc Suppressed","Eucalyptus regnans Suppressed",0.566082004667539,-0.168813215034136,1.30097722436921,"HardyCreek","Misc","Eucalyptus"
"452","Acacia melanoxylon Suppressed","Misc Suppressed",0.0583470156663364,-0.494337750143189,0.611031781475862,"HardyCreek","Acacia","Misc"
"453","Eucalyptus regnans Co-dominant","Misc Suppressed",-0.0292180527558156,-0.569130855420171,0.51069474990854,"HardyCreek","Eucalyptus","Misc"
"454","Eucalyptus regnans Dominant","Misc Suppressed",0.0325047479718866,-1.37750185200795,1.44251134795172,"HardyCreek","Eucalyptus","Misc"
"455","Eucalyptus regnans Intermediate","Misc Suppressed",-0.32487507150474,-1.13254633616264,0.482796193153162,"HardyCreek","Eucalyptus","Misc"
"456","Eucalyptus regnans Suppressed","Misc Suppressed",0.566082004667539,-0.168813215034136,1.30097722436921,"HardyCreek","Eucalyptus","Misc"
"457","Misc Suppressed","Misc Suppressed",0.191670250554963,-1.6233619839238,2.00670248503372,"HardyCreek","Misc","Misc"
"458","Atherosperma moschatum Suppressed","Atherosperma moschatum Suppressed",0.0768801521125993,-0.984347800254049,1.13810810447925,"NorthStyx","Atherosperma","Atherosperma"
"459","Eucalyptus delegatensis Co-dominant","Atherosperma moschatum Suppressed",-2.99995846732938,-11.5514635640742,5.55154662941543,"NorthStyx","Eucalyptus","Atherosperma"
"460","Eucalyptus delegatensis Dominant","Atherosperma moschatum Suppressed",0.758367764876201,-2.97568256932017,4.49241809907257,"NorthStyx","Eucalyptus","Atherosperma"
"461","Eucalyptus delegatensis Intermediate","Atherosperma moschatum Suppressed",-1.46463793808348,-5.4152922479284,2.48601637176144,"NorthStyx","Eucalyptus","Atherosperma"
"462","Eucalyptus delegatensis Suppressed","Atherosperma moschatum Suppressed",0.168372026299659,-0.506011450581538,0.842755503180856,"NorthStyx","Eucalyptus","Atherosperma"
"463","Eucalyptus regnans Co-dominant","Atherosperma moschatum Suppressed",-0.141076586647988,-0.57165157255839,0.289498399262415,"NorthStyx","Eucalyptus","Atherosperma"
"464","Eucalyptus regnans Dominant","Atherosperma moschatum Suppressed",-0.251754599001356,-1.07640558244414,0.572896384441429,"NorthStyx","Eucalyptus","Atherosperma"
"465","Eucalyptus regnans Intermediate","Atherosperma moschatum Suppressed",0.254478712786852,-0.545073288753142,1.05403071432685,"NorthStyx","Eucalyptus","Atherosperma"
"466","Eucalyptus regnans Suppressed","Atherosperma moschatum Suppressed",-0.244069272310364,-0.690192505201991,0.202053960581263,"NorthStyx","Eucalyptus","Atherosperma"
"467","Misc Suppressed","Atherosperma moschatum Suppressed",-0.410619181461767,-1.88566251437851,1.06442415145498,"NorthStyx","Misc","Atherosperma"
"468","Monotoca glauca Suppressed","Atherosperma moschatum Suppressed",-0.1070688862109,-1.11892162706754,0.904783854645735,"NorthStyx","Monotoca","Atherosperma"
"469","Nematolepis squamea Suppressed","Atherosperma moschatum Suppressed",-12.6189541017954,-43.3323031783338,18.094394974743,"NorthStyx","Nematolepis","Atherosperma"
"470","Nothofagus cunninghamii Suppressed","Atherosperma moschatum Suppressed",0.0585778545444725,-0.389141868710083,0.506297577799028,"NorthStyx","Nothofagus","Atherosperma"
"471","Phyllocladus aspleniifolius Suppressed","Atherosperma moschatum Suppressed",0.545021483606052,-0.222254533010157,1.31229750022226,"NorthStyx","Phyllocladus","Atherosperma"
"472","Atherosperma moschatum Suppressed","Eucalyptus delegatensis Co-dominant",-2.99995846732938,-11.5514635640742,5.55154662941543,"NorthStyx","Atherosperma","Eucalyptus"
"473","Eucalyptus delegatensis Co-dominant","Eucalyptus delegatensis Co-dominant",-2.77597342705847,-7.10211653130653,1.55016967718959,"NorthStyx","Eucalyptus","Eucalyptus"
"474","Eucalyptus delegatensis Dominant","Eucalyptus delegatensis Co-dominant",1.67499964042749,-5.94933286599454,9.29933214684952,"NorthStyx","Eucalyptus","Eucalyptus"
"475","Eucalyptus delegatensis Intermediate","Eucalyptus delegatensis Co-dominant",2.01869986801885,0.220967989208111,3.8164317468296,"NorthStyx","Eucalyptus","Eucalyptus"
"476","Eucalyptus delegatensis Suppressed","Eucalyptus delegatensis Co-dominant",-1.16494379900836,-2.42901040923443,0.0991228112176965,"NorthStyx","Eucalyptus","Eucalyptus"
"477","Eucalyptus regnans Co-dominant","Eucalyptus delegatensis Co-dominant",-0.370358133277857,-1.47405540318637,0.733339136630659,"NorthStyx","Eucalyptus","Eucalyptus"
"478","Eucalyptus regnans Dominant","Eucalyptus delegatensis Co-dominant",-1.41027340693328,-5.34320540408231,2.52265859021575,"NorthStyx","Eucalyptus","Eucalyptus"
"479","Eucalyptus regnans Intermediate","Eucalyptus delegatensis Co-dominant",0.676572577709611,-1.4061396452602,2.75928480067943,"NorthStyx","Eucalyptus","Eucalyptus"
"480","Eucalyptus regnans Suppressed","Eucalyptus delegatensis Co-dominant",-0.448126025796227,-2.06261854947023,1.16636649787777,"NorthStyx","Eucalyptus","Eucalyptus"
"481","Misc Suppressed","Eucalyptus delegatensis Co-dominant",-0.956034825486238,-4.61476850011275,2.70269884914028,"NorthStyx","Misc","Eucalyptus"
"482","Monotoca glauca Suppressed","Eucalyptus delegatensis Co-dominant",-0.3537956476898,-1.53329809888298,0.825706803503379,"NorthStyx","Monotoca","Eucalyptus"
"483","Nematolepis squamea Suppressed","Eucalyptus delegatensis Co-dominant",2.30294288652759,0.161161550853787,4.4447242222014,"NorthStyx","Nematolepis","Eucalyptus"
"484","Nothofagus cunninghamii Suppressed","Eucalyptus delegatensis Co-dominant",-0.699657695157405,-2.20673374364789,0.807418353333076,"NorthStyx","Nothofagus","Eucalyptus"
"485","Phyllocladus aspleniifolius Suppressed","Eucalyptus delegatensis Co-dominant",-0.172691703847576,-1.77525303992045,1.42986963222529,"NorthStyx","Phyllocladus","Eucalyptus"
"486","Atherosperma moschatum Suppressed","Eucalyptus delegatensis Dominant",0.758367764876201,-2.97568256932017,4.49241809907257,"NorthStyx","Atherosperma","Eucalyptus"
"487","Eucalyptus delegatensis Co-dominant","Eucalyptus delegatensis Dominant",1.67499964042749,-5.94933286599454,9.29933214684952,"NorthStyx","Eucalyptus","Eucalyptus"
"488","Eucalyptus delegatensis Dominant","Eucalyptus delegatensis Dominant",-18.521658137968,-53.5704425239762,16.5271262480402,"NorthStyx","Eucalyptus","Eucalyptus"
"489","Eucalyptus delegatensis Intermediate","Eucalyptus delegatensis Dominant",0.267292101390548,-3.95337184521646,4.48795604799755,"NorthStyx","Eucalyptus","Eucalyptus"
"490","Eucalyptus delegatensis Suppressed","Eucalyptus delegatensis Dominant",0.749986451405604,-1.287609330711,2.7875822335222,"NorthStyx","Eucalyptus","Eucalyptus"
"491","Eucalyptus regnans Co-dominant","Eucalyptus delegatensis Dominant",0.704307507508704,-0.227910486218484,1.63652550123589,"NorthStyx","Eucalyptus","Eucalyptus"
"492","Eucalyptus regnans Dominant","Eucalyptus delegatensis Dominant",3.78116652495366,0.463197950605594,7.09913509930172,"NorthStyx","Eucalyptus","Eucalyptus"
"493","Eucalyptus regnans Intermediate","Eucalyptus delegatensis Dominant",-1.16324239090523,-3.74535141102891,1.41886662921846,"NorthStyx","Eucalyptus","Eucalyptus"
"494","Eucalyptus regnans Suppressed","Eucalyptus delegatensis Dominant",0.823443598189463,-0.419381199997325,2.06626839637625,"NorthStyx","Eucalyptus","Eucalyptus"
"495","Misc Suppressed","Eucalyptus delegatensis Dominant",3.15199039698224,-0.910699206433391,7.21468000039788,"NorthStyx","Misc","Eucalyptus"
"496","Monotoca glauca Suppressed","Eucalyptus delegatensis Dominant",-0.658980593899582,-2.36554853264137,1.0475873448422,"NorthStyx","Monotoca","Eucalyptus"
"497","Nematolepis squamea Suppressed","Eucalyptus delegatensis Dominant",1.64728038976286,-2.91282151782348,6.2073822973492,"NorthStyx","Nematolepis","Eucalyptus"
"498","Nothofagus cunninghamii Suppressed","Eucalyptus delegatensis Dominant",-2.5329988040217,-5.87318112378492,0.807183515741515,"NorthStyx","Nothofagus","Eucalyptus"
"499","Phyllocladus aspleniifolius Suppressed","Eucalyptus delegatensis Dominant",1.27150220479836,-0.140300052391543,2.68330446198826,"NorthStyx","Phyllocladus","Eucalyptus"
"500","Atherosperma moschatum Suppressed","Eucalyptus delegatensis Intermediate",-1.46463793808348,-5.4152922479284,2.48601637176144,"NorthStyx","Atherosperma","Eucalyptus"
"501","Eucalyptus delegatensis Co-dominant","Eucalyptus delegatensis Intermediate",2.01869986801885,0.220967989208111,3.8164317468296,"NorthStyx","Eucalyptus","Eucalyptus"
"502","Eucalyptus delegatensis Dominant","Eucalyptus delegatensis Intermediate",0.267292101390548,-3.95337184521646,4.48795604799755,"NorthStyx","Eucalyptus","Eucalyptus"
"503","Eucalyptus delegatensis Intermediate","Eucalyptus delegatensis Intermediate",-1.17128093817652,-2.29755768774433,-0.0450041886087076,"NorthStyx","Eucalyptus","Eucalyptus"
"504","Eucalyptus delegatensis Suppressed","Eucalyptus delegatensis Intermediate",1.2686840890179,0.395728817259216,2.14163936077658,"NorthStyx","Eucalyptus","Eucalyptus"
"505","Eucalyptus regnans Co-dominant","Eucalyptus delegatensis Intermediate",-0.0499663709982659,-0.549661557915875,0.449728815919343,"NorthStyx","Eucalyptus","Eucalyptus"
"506","Eucalyptus regnans Dominant","Eucalyptus delegatensis Intermediate",1.15941889882241,-0.706139392166963,3.02497718981179,"NorthStyx","Eucalyptus","Eucalyptus"
"507","Eucalyptus regnans Intermediate","Eucalyptus delegatensis Intermediate",0.30093281917218,-1.08189363482061,1.68375927316497,"NorthStyx","Eucalyptus","Eucalyptus"
"508","Eucalyptus regnans Suppressed","Eucalyptus delegatensis Intermediate",-0.634049326167882,-1.36356203587826,0.0954633835424997,"NorthStyx","Eucalyptus","Eucalyptus"
"509","Misc Suppressed","Eucalyptus delegatensis Intermediate",0.812892810902326,-0.656555330947891,2.28234095275254,"NorthStyx","Misc","Eucalyptus"
"510","Monotoca glauca Suppressed","Eucalyptus delegatensis Intermediate",0.780391714488183,0.0772486210419755,1.48353480793439,"NorthStyx","Monotoca","Eucalyptus"
"511","Nematolepis squamea Suppressed","Eucalyptus delegatensis Intermediate",-2.66487197641645,-4.40730069694557,-0.922443255887324,"NorthStyx","Nematolepis","Eucalyptus"
"512","Nothofagus cunninghamii Suppressed","Eucalyptus delegatensis Intermediate",0.15725772567367,-0.517806340078897,0.832321791426237,"NorthStyx","Nothofagus","Eucalyptus"
"513","Phyllocladus aspleniifolius Suppressed","Eucalyptus delegatensis Intermediate",-0.0452128004210253,-0.918310214404593,0.827884613562543,"NorthStyx","Phyllocladus","Eucalyptus"
"514","Atherosperma moschatum Suppressed","Eucalyptus delegatensis Suppressed",0.168372026299659,-0.506011450581538,0.842755503180856,"NorthStyx","Atherosperma","Eucalyptus"
"515","Eucalyptus delegatensis Co-dominant","Eucalyptus delegatensis Suppressed",-1.16494379900836,-2.42901040923443,0.0991228112176965,"NorthStyx","Eucalyptus","Eucalyptus"
"516","Eucalyptus delegatensis Dominant","Eucalyptus delegatensis Suppressed",0.749986451405604,-1.287609330711,2.7875822335222,"NorthStyx","Eucalyptus","Eucalyptus"
"517","Eucalyptus delegatensis Intermediate","Eucalyptus delegatensis Suppressed",1.2686840890179,0.395728817259216,2.14163936077658,"NorthStyx","Eucalyptus","Eucalyptus"
"518","Eucalyptus delegatensis Suppressed","Eucalyptus delegatensis Suppressed",-0.568724595585888,-1.42818266758652,0.290733476414748,"NorthStyx","Eucalyptus","Eucalyptus"
"519","Eucalyptus regnans Co-dominant","Eucalyptus delegatensis Suppressed",0.122868172319679,-0.195593660336765,0.441330004976123,"NorthStyx","Eucalyptus","Eucalyptus"
"520","Eucalyptus regnans Dominant","Eucalyptus delegatensis Suppressed",-1.42174290625024,-2.77432207855125,-0.0691637339492297,"NorthStyx","Eucalyptus","Eucalyptus"
"521","Eucalyptus regnans Intermediate","Eucalyptus delegatensis Suppressed",-0.255905514118502,-1.03055926511814,0.518748236881139,"NorthStyx","Eucalyptus","Eucalyptus"
"522","Eucalyptus regnans Suppressed","Eucalyptus delegatensis Suppressed",0.217371838098474,-0.186552980042844,0.621296656239792,"NorthStyx","Eucalyptus","Eucalyptus"
"523","Misc Suppressed","Eucalyptus delegatensis Suppressed",-0.401117712337072,-1.38152495422166,0.579289529547518,"NorthStyx","Misc","Eucalyptus"
"524","Monotoca glauca Suppressed","Eucalyptus delegatensis Suppressed",-0.3302507458346,-0.808492558779375,0.147991067110174,"NorthStyx","Monotoca","Eucalyptus"
"525","Nematolepis squamea Suppressed","Eucalyptus delegatensis Suppressed",1.40994003536822,0.390275369959194,2.42960470077724,"NorthStyx","Nematolepis","Eucalyptus"
"526","Nothofagus cunninghamii Suppressed","Eucalyptus delegatensis Suppressed",0.105188812761505,-0.336952559016556,0.547330184539565,"NorthStyx","Nothofagus","Eucalyptus"
"527","Phyllocladus aspleniifolius Suppressed","Eucalyptus delegatensis Suppressed",0.290765451713612,-0.152606430199337,0.73413733362656,"NorthStyx","Phyllocladus","Eucalyptus"
"528","Atherosperma moschatum Suppressed","Eucalyptus regnans Co-dominant",-0.141076586647988,-0.57165157255839,0.289498399262415,"NorthStyx","Atherosperma","Eucalyptus"
"529","Eucalyptus delegatensis Co-dominant","Eucalyptus regnans Co-dominant",-0.370358133277857,-1.47405540318637,0.733339136630659,"NorthStyx","Eucalyptus","Eucalyptus"
"530","Eucalyptus delegatensis Dominant","Eucalyptus regnans Co-dominant",0.704307507508704,-0.227910486218484,1.63652550123589,"NorthStyx","Eucalyptus","Eucalyptus"
"531","Eucalyptus delegatensis Intermediate","Eucalyptus regnans Co-dominant",-0.0499663709982659,-0.549661557915875,0.449728815919343,"NorthStyx","Eucalyptus","Eucalyptus"
"532","Eucalyptus delegatensis Suppressed","Eucalyptus regnans Co-dominant",0.122868172319679,-0.195593660336765,0.441330004976123,"NorthStyx","Eucalyptus","Eucalyptus"
"533","Eucalyptus regnans Co-dominant","Eucalyptus regnans Co-dominant",0.0577394921505992,-0.161964372188991,0.27744335649019,"NorthStyx","Eucalyptus","Eucalyptus"
"534","Eucalyptus regnans Dominant","Eucalyptus regnans Co-dominant",-0.116636038412353,-0.658919298650878,0.425647221826172,"NorthStyx","Eucalyptus","Eucalyptus"
"535","Eucalyptus regnans Intermediate","Eucalyptus regnans Co-dominant",0.118009061185685,-0.189837977550482,0.425856099921852,"NorthStyx","Eucalyptus","Eucalyptus"
"536","Eucalyptus regnans Suppressed","Eucalyptus regnans Co-dominant",-0.00196416690348403,-0.165343645089571,0.161415311282603,"NorthStyx","Eucalyptus","Eucalyptus"
"537","Misc Suppressed","Eucalyptus regnans Co-dominant",-0.0643116317024227,-0.744560613490883,0.615937350086038,"NorthStyx","Misc","Eucalyptus"
"538","Monotoca glauca Suppressed","Eucalyptus regnans Co-dominant",0.0161717706752799,-0.222867835795232,0.255211377145792,"NorthStyx","Monotoca","Eucalyptus"
"539","Nematolepis squamea Suppressed","Eucalyptus regnans Co-dominant",-0.0245876511220027,-0.75756284716575,0.708387544921745,"NorthStyx","Nematolepis","Eucalyptus"
"540","Nothofagus cunninghamii Suppressed","Eucalyptus regnans Co-dominant",-0.0390064842189386,-0.237045294505997,0.159032326068119,"NorthStyx","Nothofagus","Eucalyptus"
"541","Phyllocladus aspleniifolius Suppressed","Eucalyptus regnans Co-dominant",-0.141679698359331,-0.415632757045811,0.13227336032715,"NorthStyx","Phyllocladus","Eucalyptus"
"542","Atherosperma moschatum Suppressed","Eucalyptus regnans Dominant",-0.251754599001356,-1.07640558244414,0.572896384441429,"NorthStyx","Atherosperma","Eucalyptus"
"543","Eucalyptus delegatensis Co-dominant","Eucalyptus regnans Dominant",-1.41027340693328,-5.34320540408231,2.52265859021575,"NorthStyx","Eucalyptus","Eucalyptus"
"544","Eucalyptus delegatensis Dominant","Eucalyptus regnans Dominant",3.78116652495366,0.463197950605594,7.09913509930172,"NorthStyx","Eucalyptus","Eucalyptus"
"545","Eucalyptus delegatensis Intermediate","Eucalyptus regnans Dominant",1.15941889882241,-0.706139392166963,3.02497718981179,"NorthStyx","Eucalyptus","Eucalyptus"
"546","Eucalyptus delegatensis Suppressed","Eucalyptus regnans Dominant",-1.42174290625024,-2.77432207855125,-0.0691637339492297,"NorthStyx","Eucalyptus","Eucalyptus"
"547","Eucalyptus regnans Co-dominant","Eucalyptus regnans Dominant",-0.116636038412353,-0.658919298650878,0.425647221826172,"NorthStyx","Eucalyptus","Eucalyptus"
"548","Eucalyptus regnans Dominant","Eucalyptus regnans Dominant",-2.6976805666698,-4.63063934874245,-0.764721784597136,"NorthStyx","Eucalyptus","Eucalyptus"
"549","Eucalyptus regnans Intermediate","Eucalyptus regnans Dominant",-0.0538341020826766,-1.2194591314531,1.11179092728775,"NorthStyx","Eucalyptus","Eucalyptus"
"550","Eucalyptus regnans Suppressed","Eucalyptus regnans Dominant",0.193301661764011,-0.383375304555656,0.769978628083679,"NorthStyx","Eucalyptus","Eucalyptus"
"551","Misc Suppressed","Eucalyptus regnans Dominant",-0.782626209221025,-2.29036021837638,0.725107799934328,"NorthStyx","Misc","Eucalyptus"
"552","Monotoca glauca Suppressed","Eucalyptus regnans Dominant",-0.174266573794945,-1.03514880121837,0.68661565362848,"NorthStyx","Monotoca","Eucalyptus"
"553","Nematolepis squamea Suppressed","Eucalyptus regnans Dominant",1.29595705705536,-0.982712115386382,3.5746262294971,"NorthStyx","Nematolepis","Eucalyptus"
"554","Nothofagus cunninghamii Suppressed","Eucalyptus regnans Dominant",0.205224945534331,-0.421541162052637,0.831991053121298,"NorthStyx","Nothofagus","Eucalyptus"
"555","Phyllocladus aspleniifolius Suppressed","Eucalyptus regnans Dominant",-0.448451494488962,-1.52127786006456,0.624374871086639,"NorthStyx","Phyllocladus","Eucalyptus"
"556","Atherosperma moschatum Suppressed","Eucalyptus regnans Intermediate",0.254478712786852,-0.545073288753142,1.05403071432685,"NorthStyx","Atherosperma","Eucalyptus"
"557","Eucalyptus delegatensis Co-dominant","Eucalyptus regnans Intermediate",0.676572577709611,-1.4061396452602,2.75928480067943,"NorthStyx","Eucalyptus","Eucalyptus"
"558","Eucalyptus delegatensis Dominant","Eucalyptus regnans Intermediate",-1.16324239090523,-3.74535141102891,1.41886662921846,"NorthStyx","Eucalyptus","Eucalyptus"
"559","Eucalyptus delegatensis Intermediate","Eucalyptus regnans Intermediate",0.30093281917218,-1.08189363482061,1.68375927316497,"NorthStyx","Eucalyptus","Eucalyptus"
"560","Eucalyptus delegatensis Suppressed","Eucalyptus regnans Intermediate",-0.255905514118502,-1.03055926511814,0.518748236881139,"NorthStyx","Eucalyptus","Eucalyptus"
"561","Eucalyptus regnans Co-dominant","Eucalyptus regnans Intermediate",0.118009061185685,-0.189837977550482,0.425856099921852,"NorthStyx","Eucalyptus","Eucalyptus"
"562","Eucalyptus regnans Dominant","Eucalyptus regnans Intermediate",-0.0538341020826766,-1.2194591314531,1.11179092728775,"NorthStyx","Eucalyptus","Eucalyptus"
"563","Eucalyptus regnans Intermediate","Eucalyptus regnans Intermediate",-0.790098137972593,-2.44190145106038,0.861705175115193,"NorthStyx","Eucalyptus","Eucalyptus"
"564","Eucalyptus regnans Suppressed","Eucalyptus regnans Intermediate",0.643379693774781,0.183044017478635,1.10371537007093,"NorthStyx","Eucalyptus","Eucalyptus"
"565","Misc Suppressed","Eucalyptus regnans Intermediate",-0.668081808147157,-2.56857681710899,1.23241320081467,"NorthStyx","Misc","Eucalyptus"
"566","Monotoca glauca Suppressed","Eucalyptus regnans Intermediate",-0.507796246363566,-0.984322224347858,-0.0312702683792742,"NorthStyx","Monotoca","Eucalyptus"
"567","Nematolepis squamea Suppressed","Eucalyptus regnans Intermediate",1.03280110946277,-0.296341123378329,2.36194334230387,"NorthStyx","Nematolepis","Eucalyptus"
"568","Nothofagus cunninghamii Suppressed","Eucalyptus regnans Intermediate",-0.221371838409496,-0.786575123732596,0.343831446913605,"NorthStyx","Nothofagus","Eucalyptus"
"569","Phyllocladus aspleniifolius Suppressed","Eucalyptus regnans Intermediate",0.115555223788094,-0.487988156013684,0.719098603589871,"NorthStyx","Phyllocladus","Eucalyptus"
"570","Atherosperma moschatum Suppressed","Eucalyptus regnans Suppressed",-0.244069272310364,-0.690192505201991,0.202053960581263,"NorthStyx","Atherosperma","Eucalyptus"
"571","Eucalyptus delegatensis Co-dominant","Eucalyptus regnans Suppressed",-0.448126025796227,-2.06261854947023,1.16636649787777,"NorthStyx","Eucalyptus","Eucalyptus"
"572","Eucalyptus delegatensis Dominant","Eucalyptus regnans Suppressed",0.823443598189463,-0.419381199997325,2.06626839637625,"NorthStyx","Eucalyptus","Eucalyptus"
"573","Eucalyptus delegatensis Intermediate","Eucalyptus regnans Suppressed",-0.634049326167882,-1.36356203587826,0.0954633835424997,"NorthStyx","Eucalyptus","Eucalyptus"
"574","Eucalyptus delegatensis Suppressed","Eucalyptus regnans Suppressed",0.217371838098474,-0.186552980042844,0.621296656239792,"NorthStyx","Eucalyptus","Eucalyptus"
