"","...1","from","to","alpha","mean_effect","quan_0","quan_25","quan_50","quan_75","quan_100","site","class_from","class_to","class_int","species_from","species_to","which_species","group","int","se","sig","lo","hi","range_ci"
"510",510,"Ceratopetalum apetalum small","Geissois benthamii small",0.163386096831972,5.96805504917888,2.73473664460356,4.50518515758249,5.50397826067794,7.35458823959786,10.1714808860575,"Bruxner","small","small","small_small","Ceratopetalum apetalum","Geissois benthamii","between","between_species_small_small","Ceratopetalum apetalum small_Geissois benthamii small",0.156686222035568,NA,-0.140710874122148,0.47348783000457,0.614198704126718
"511",511,"Lophostemon sp. small","Geissois benthamii small",0.164185932518539,2.93027565745827,1.18071511339524,1.61907961627728,1.90551038953176,3.59022694638955,8.23516534966695,"Bruxner","small","small","small_small","Lophostemon sp","Geissois benthamii","between","between_species_small_small","Lophostemon sp. small_Geissois benthamii small",0.153862497734667,NA,-0.143932153361002,0.459197754901645,0.603129908262647
"512",512,"Lophostemon sp. small","Lophostemon sp. small",0.19832373062107,3.80929639793338,1.44129555777645,2.69851787405665,3.12912248683877,5.35038614707295,7.64601487438654,"Bruxner","small","small","small_small","Lophostemon sp","Lophostemon sp","within","within_species_small_small","Lophostemon sp. small_Lophostemon sp. small",0.114268225603114,NA,-0.0302412156513894,0.417681997867412,0.447923213518801
"513",513,"Eucalyptus grandis large","Allocasuarina torulosa small",0.220513063361357,4.94891825567038,1.82863993825147,2.95557996535648,4.57552858001807,5.4901953430414,13.9850363798779,"Bruxner","large","small","large_small","Eucalyptus grandis","Allocasuarina torulosa","between","between_species_large_small","Eucalyptus grandis large_Allocasuarina torulosa small",0.231607087668854,NA,-0.233261283370348,0.674621817419982,0.90788310079033
"514",514,"Archontophoenix cunninghamiana small","Archontophoenix cunninghamiana small",0.230027072518279,12.238104565904,2.69426125391581,7.81368121806855,10.9934381144457,15.7045207198301,29.9432452383764,"Bruxner","small","small","small_small","Archontophoenix cunninghamiana","Archontophoenix cunninghamiana","within","within_species_small_small","Archontophoenix cunninghamiana small_Archontophoenix cunninghamiana small",0.0720793379533801,1,0.0930234729328554,0.375569285769088,0.282545812836232
"515",515,"Ceratopetalum apetalum small","Eucalyptus grandis large",0.230821493431563,6.91973963512331,1.08779898604044,3.25916293549721,5.02008037556017,8.200783675025,28.8498272965079,"Bruxner","small","large","large_small","Ceratopetalum apetalum","Eucalyptus grandis","between","between_species_large_small","Ceratopetalum apetalum small_Eucalyptus grandis large",0.139503773677457,NA,-0.0456434874678167,0.50120125676267,0.546844744230486
"516",516,"Lophostemon sp. small","Syncarpia glomulifera subsp glabra small",0.232016319528853,7.77481735818816,1.46154300815424,2.26534708295074,3.23192449183014,4.9316739054191,59.0232760322275,"Bruxner","small","small","small_small","Lophostemon sp","Syncarpia glomulifera","between","between_species_small_small","Lophostemon sp. small_Syncarpia glomulifera subsp glabra small",0.174622695175735,NA,-0.108076562051604,0.576431824803909,0.684508386855513
"517",517,"Ceratopetalum apetalum small","Ceratopetalum apetalum small",0.255728391645224,0.876094318873422,0.189197059569834,0.522543689483816,0.826164473515323,1.17037229403982,1.83147646192228,"Bruxner","small","small","small_small","Ceratopetalum apetalum","Ceratopetalum apetalum","within","within_species_small_small","Ceratopetalum apetalum small_Ceratopetalum apetalum small",0.0928405674379794,1,0.0691135215034445,0.433041858468848,0.363928336965403
"518",518,"Caldcluvia paniculosa small","Caldcluvia paniculosa small",0.330171607223583,7.47741467968855,1.09722244204297,3.28127156676972,5.27832594943746,12.2081693386819,16.0035538521354,"Bruxner","small","small","small_small","Caldcluvia paniculosa","Caldcluvia paniculosa","within","within_species_small_small","Caldcluvia paniculosa small_Caldcluvia paniculosa small",0.0914944977925312,1,0.146017476742487,0.504669317656368,0.358651840913881
"519",519,"Eucalyptus grandis small","Eucalyptus grandis large",0.373551378195684,19.5028373031017,1.26310770600139,7.92265441182536,14.0356779838858,22.7094967877672,99.7831152474573,"Bruxner","small","large","large_small","Eucalyptus grandis","Eucalyptus grandis","within","within_species_large_small","Eucalyptus grandis small_Eucalyptus grandis large",0.163314993507275,1,0.0515595119795753,0.691742522798877,0.640183010819302
"520",520,"Allocasuarina torulosa small","Schizomeria ovata small",0.439467623144765,9.56150047877301,1.24981120757492,1.58316714320196,2.93069616011552,10.3700708892762,71.4487831088833,"Bruxner","small","small","small_small","Allocasuarina torulosa","Schizomeria ovata","between","between_species_small_small","Allocasuarina torulosa small_Schizomeria ovata small",0.302572575463081,NA,-0.151413935398537,1.0346487658358,1.18606270123433
"521",521,"Eucalyptus grandis large","Syncarpia glomulifera subsp glabra small",0.441408717450174,43.0909923350336,6.0342272387865,19.0429503692661,27.9495230516784,44.4660515220517,168.52598326319,"Bruxner","large","small","large_small","Eucalyptus grandis","Syncarpia glomulifera","between","between_species_large_small","Eucalyptus grandis large_Syncarpia glomulifera subsp glabra small",0.326321176988835,NA,-0.199936582638124,1.07921892594355,1.27915550858167
"522",522,"Geissois benthamii small","Schizomeria ovata small",0.537940105195979,38.7495843489443,1.06368322096893,1.17210301844729,8.41689705605607,24.5724256201559,246.135715176404,"Bruxner","small","small","small_small","Geissois benthamii","Schizomeria ovata","between","between_species_small_small","Geissois benthamii small_Schizomeria ovata small",0.355564503495176,NA,-0.147690692524554,1.24609654953827,1.39378724206282
"523",523,"Eucalyptus grandis large","Eucalyptus grandis large",-0.907152274397123,0.0655150928531955,0.00681001162545816,0.0123830612189305,0.026145342604214,0.0593248436109897,0.371029076410914,"Osullivans","large","large","large_large","Eucalyptus grandis","Eucalyptus grandis","within","within_species_large_large","Eucalyptus grandis large_Eucalyptus grandis large",0.352690174076302,1,-1.59692414874006,-0.214404070958634,1.38252007778143
"524",524,"Syncarpia glomulifera subsp glomulifera large","Syncarpia glomulifera subsp glomulifera large",-0.515145624188593,0.308155334259017,0.0672025049493642,0.15396017905425,0.201070655150909,0.508066999830716,0.77178336300488,"Osullivans","large","large","large_large","Syncarpia glomulifera","Syncarpia glomulifera","within","within_species_large_large","Syncarpia glomulifera subsp glomulifera large_Syncarpia glomulifera subsp glomulifera large",0.567670879231424,NA,-1.61768759932511,0.60754135740645,2.22522895673156
"525",525,"Allocasuarina torulosa small","Syncarpia glomulifera subsp glomulifera large",-0.340828380378049,0.688491762165086,0.0909786370356386,0.585500820650837,0.727540323422427,0.908300597953899,0.961462866782303,"Osullivans","small","large","large_small","Allocasuarina torulosa","Syncarpia glomulifera","between","between_species_large_small","Allocasuarina torulosa small_Syncarpia glomulifera subsp glomulifera large",0.272981024820733,NA,-0.875553768183566,0.194512186039378,1.07006595422294
"526",526,"Cryptocarya glaucescens small","Cryptocarya glaucescens small",-0.271131969234294,0.134452871030616,0.025697961851751,0.0415476808752557,0.0710796201890127,0.122068642596416,0.611146950873941,"Osullivans","small","small","small_small","Cryptocarya glaucescens","Cryptocarya glaucescens","within","within_species_small_small","Cryptocarya glaucescens small_Cryptocarya glaucescens small",0.358822343518821,NA,-0.966453872851047,0.440103867439251,1.4065577402903
"527",527,"Cryptocarya microneura large","Syncarpia glomulifera subsp glomulifera large",-0.244292356141129,0.573070036995547,0.0898357409680668,0.273246753787118,0.602322806698531,0.874715057423377,0.906669910891745,"Osullivans","large","large","large_large","Cryptocarya microneura","Syncarpia glomulifera","between","between_species_large_large","Cryptocarya microneura large_Syncarpia glomulifera subsp glomulifera large",0.235841901866264,NA,-0.702421193335589,0.222062074071025,0.924483267406614
"528",528,"Allocasuarina torulosa small","Cryptocarya glaucescens small",-0.229540322322233,0.774537314557467,0.159183558228682,0.768413544833409,0.827126505949985,0.911675084706506,0.971910428871662,"Osullivans","small","small","small_small","Allocasuarina torulosa","Cryptocarya glaucescens","between","between_species_small_small","Allocasuarina torulosa small_Cryptocarya glaucescens small",0.332832231635387,NA,-0.881066264141379,0.423612109657522,1.3046783737989
"529",529,"Eucalyptus grandis large","Syncarpia glomulifera subsp glomulifera small",-0.199642058322917,0.51091626981002,0.245294990681745,0.37317951731501,0.54014079369047,0.64008194384251,0.741500804350432,"Osullivans","large","small","large_small","Eucalyptus grandis","Syncarpia glomulifera","between","between_species_large_small","Eucalyptus grandis large_Syncarpia glomulifera subsp glomulifera small",0.0964521001099072,1,-0.389382565183159,-0.0112972802858195,0.37808528489734
"530",530,"Syncarpia glomulifera subsp glomulifera large","Cryptocarya microneura small",-0.188074487836174,0.670539441686803,0.330065072541308,0.609518278337314,0.670791720340851,0.785843655895254,0.884503451726556,"Osullivans","large","small","large_small","Syncarpia glomulifera","Cryptocarya microneura","between","between_species_large_small","Syncarpia glomulifera subsp glomulifera large_Cryptocarya microneura small",0.18281495231794,NA,-0.542899525382557,0.173721919374584,0.716621444757141
"531",531,"Allocasuarina torulosa small","Cryptocarya microneura small",-0.151091453675777,0.834950012221439,0.286098283083034,0.801409183908746,0.841437423673518,0.956746993197951,0.991857172481788,"Osullivans","small","small","small_small","Allocasuarina torulosa","Cryptocarya microneura","between","between_species_small_small","Allocasuarina torulosa small_Cryptocarya microneura small",0.118193921953181,NA,-0.382563289771953,0.0807483706675927,0.463311660439546
"532",532,"Syncarpia glomulifera subsp glomulifera large","Syncarpia glomulifera subsp glomulifera small",-0.141198845023417,0.760753962978977,0.509731175068286,0.703638933449332,0.805205104622046,0.843285011389403,0.916171512645969,"Osullivans","large","small","large_small","Syncarpia glomulifera","Syncarpia glomulifera","within","within_species_large_small","Syncarpia glomulifera subsp glomulifera large_Syncarpia glomulifera subsp glomulifera small",0.125196714581458,NA,-0.383916792946749,0.106845310178047,0.490762103124796
"533",533,"Cryptocarya microneura large","Syncarpia glomulifera subsp glomulifera small",-0.109849192096219,0.819987512128398,0.385517887302193,0.750009494262981,0.855574869305834,0.923962224210117,0.969750513193641,"Osullivans","large","small","large_small","Cryptocarya microneura","Syncarpia glomulifera","between","between_species_large_small","Cryptocarya microneura large_Syncarpia glomulifera subsp glomulifera small",0.0863035475680298,NA,-0.277761147358176,0.0605425425845798,0.338303689942756
"534",534,"Cryptocarya microneura large","Eucalyptus grandis large",-0.102037718138159,0.763197421898336,0.495891739691277,0.684261726633129,0.76082947252298,0.873190102420273,0.964961822413949,"Osullivans","large","large","large_large","Cryptocarya microneura","Eucalyptus grandis","between","between_species_large_large","Cryptocarya microneura large_Eucalyptus grandis large",0.145847887837229,NA,-0.384639023494389,0.187074191270022,0.571713214764412
"535",535,"Eucalyptus grandis large","Cryptocarya microneura small",-0.0838710202754603,0.705142850482417,0.550346472883116,0.651051008206984,0.697318363010162,0.778137898613941,0.874197584547887,"Osullivans","large","small","large_small","Eucalyptus grandis","Cryptocarya microneura","between","between_species_large_small","Eucalyptus grandis large_Cryptocarya microneura small",0.14741535856692,NA,-0.366199144143336,0.211658442975106,0.577857587118442
"536",536,"Allocasuarina torulosa small","Eucalyptus grandis large",-0.0685490240257825,0.904024468610869,0.635285293420947,0.884852499830504,0.938831942122281,0.968679344897009,0.994932464945702,"Osullivans","small","large","large_small","Allocasuarina torulosa","Eucalyptus grandis","between","between_species_large_small","Allocasuarina torulosa small_Eucalyptus grandis large",0.152526549926873,NA,-0.372508776910948,0.225384312174693,0.597893089085641
"537",537,"Allocasuarina torulosa small","Syncarpia glomulifera subsp glomulifera small",-0.0243818581986273,0.957665887491078,0.826133703036213,0.952117888439498,0.969339452329428,0.985307268257869,0.998149450803908,"Osullivans","small","small","small_small","Allocasuarina torulosa","Syncarpia glomulifera","between","between_species_small_small","Allocasuarina torulosa small_Syncarpia glomulifera subsp glomulifera small",0.0663231086897019,NA,-0.153038487408026,0.106943321341076,0.259981808749102
"538",538,"Cryptocarya microneura large","Eucalyptus grandis small",-0.014210499855616,0.965080254951643,0.893146384984603,0.953065605158183,0.973608572431395,0.986788890494186,0.997335208418232,"Osullivans","large","small","large_small","Cryptocarya microneura","Eucalyptus grandis","between","between_species_large_small","Cryptocarya microneura large_Eucalyptus grandis small",0.0728703803203801,NA,-0.15727447587104,0.128372166064322,0.285646641935363
"539",539,"Allocasuarina torulosa small","Eucalyptus grandis small",-0.0139440064356198,0.983852516299008,0.896946654060058,0.981048271545774,0.991891131271909,0.996129072618133,0.998938621354738,"Osullivans","small","small","small_small","Allocasuarina torulosa","Eucalyptus grandis","between","between_species_small_small","Allocasuarina torulosa small_Eucalyptus grandis small",0.0908539400342105,NA,-0.192626164511967,0.163514736129261,0.356140900641229
"540",540,"Allocasuarina torulosa small","Cryptocarya microneura large",-0.00588429088600473,0.989940407841115,0.949765880312456,0.987956641868954,0.993895595235132,0.996548537832905,0.999331716263785,"Osullivans","small","large","large_small","Allocasuarina torulosa","Cryptocarya microneura","between","between_species_large_small","Allocasuarina torulosa small_Cryptocarya microneura large",0.147123390498595,NA,-0.291320475188028,0.28539261813331,0.576713093321338
"541",541,"Eucalyptus grandis large","Eucalyptus grandis small",-0.00229203200947509,0.99091395281142,0.985516849826127,0.988839795036202,0.99102320940269,0.992768734616522,0.996670426843793,"Osullivans","large","small","large_small","Eucalyptus grandis","Eucalyptus grandis","within","within_species_large_small","Eucalyptus grandis large_Eucalyptus grandis small",0.11256054363965,NA,-0.223885353860967,0.217343869366958,0.441229223227925
"542",542,"Eucalyptus grandis small","Cryptocarya microneura small",0.0080903492767007,1.04576264827043,1.00828699585091,1.03078162900788,1.0446872623085,1.05836226699823,1.09350259994211,"Osullivans","small","small","small_small","Eucalyptus grandis","Cryptocarya microneura","between","between_species_small_small","Eucalyptus grandis small_Cryptocarya microneura small",0.0632739855613734,NA,-0.117566533540467,0.130462932176731,0.248029465717198
"543",543,"Syncarpia glomulifera subsp glomulifera small","Cryptocarya microneura small",0.0159244351801927,1.08615814314019,1.02066529305146,1.04652477183203,1.06856303060899,1.12995788077347,1.17909963913443,"Osullivans","small","small","small_small","Syncarpia glomulifera","Cryptocarya microneura","between","between_species_small_small","Syncarpia glomulifera subsp glomulifera small_Cryptocarya microneura small",0.0705402062710722,NA,-0.120083470020801,0.156429057485855,0.276512527506656
"544",544,"Syncarpia glomulifera subsp glomulifera small","Cryptocarya glaucescens small",0.0188258588975451,1.12739228418969,1.03727777386326,1.07399080555363,1.12357703733296,1.18592478218235,1.26688529112828,"Osullivans","small","small","small_small","Syncarpia glomulifera","Cryptocarya glaucescens","between","between_species_small_small","Syncarpia glomulifera subsp glomulifera small_Cryptocarya glaucescens small",0.123461075289164,NA,-0.222952801119322,0.261005720999378,0.4839585221187
"545",545,"Eucalyptus grandis small","Syncarpia glomulifera subsp glomulifera small",0.0564919213517559,1.33734726401698,1.0316139811476,1.17661004679479,1.27040526762386,1.47020187272351,1.87141669568421,"Osullivans","small","small","small_small","Eucalyptus grandis","Syncarpia glomulifera","between","between_species_small_small","Eucalyptus grandis small_Syncarpia glomulifera subsp glomulifera small",0.0530658683033151,NA,-0.0466266154443052,0.161387765921381,0.208014381365686
"546",546,"Cryptocarya microneura small","Cryptocarya microneura large",0.0638081976200759,1.50143749286423,1.15460361936585,1.3212166943323,1.53160698622166,1.63043165572842,1.90598242584143,"Osullivans","small","large","large_small","Cryptocarya microneura","Cryptocarya microneura","within","within_species_large_small","Cryptocarya microneura small_Cryptocarya microneura large",0.101855826569258,NA,-0.134537918854375,0.264729584528232,0.399267503382607
"547",547,"Eucalyptus grandis small","Syncarpia glomulifera subsp glomulifera large",0.0707639505770816,1.76751539571558,1.12146613157392,1.42654447246451,1.74612520881776,1.96684687006614,2.77490018018611,"Osullivans","small","large","large_small","Eucalyptus grandis","Syncarpia glomulifera","between","between_species_large_small","Eucalyptus grandis small_Syncarpia glomulifera subsp glomulifera large",0.145635267692297,NA,-0.215181002157626,0.355698756953877,0.570879759111503
"548",548,"Eucalyptus grandis small","Cryptocarya glaucescens small",0.0774717870036177,1.98109806043295,1.09654457123188,1.63215517456325,1.8829670922334,2.36629736059386,2.90293508099851,"Osullivans","small","small","small_small","Eucalyptus grandis","Cryptocarya glaucescens","between","between_species_small_small","Eucalyptus grandis small_Cryptocarya glaucescens small",0.109633801772257,NA,-0.135531373532063,0.294225232391591,0.429756605923654
"549",549,"Cryptocarya microneura small","Cryptocarya microneura small",0.088953142067937,1.99363057052088,1.15455211249287,1.71481582461313,2.05083636005316,2.2415919458563,2.72086244277104,"Osullivans","small","small","small_small","Cryptocarya microneura","Cryptocarya microneura","within","within_species_small_small","Cryptocarya microneura small_Cryptocarya microneura small",0.117354530345337,NA,-0.14125494700836,0.318766358790588,0.460021305798948
"550",550,"Cryptocarya microneura small","Cryptocarya glaucescens small",0.0984359307202528,1.93281842117664,1.40094735943422,1.68005023527671,1.86914325869373,2.02213998297068,2.76742560957512,"Osullivans","small","small","small_small","Cryptocarya microneura","Cryptocarya glaucescens","between","between_species_small_small","Cryptocarya microneura small_Cryptocarya glaucescens small",0.17431842713476,NA,-0.243086905296352,0.440228772755248,0.6833156780516
"551",551,"Syncarpia glomulifera subsp glomulifera large","Cryptocarya glaucescens small",0.116969417346916,1.49020621979911,1.12507682949167,1.3578002388987,1.47681578685057,1.62011106255288,1.8607789731473,"Osullivans","large","small","large_small","Syncarpia glomulifera","Cryptocarya glaucescens","between","between_species_large_small","Syncarpia glomulifera subsp glomulifera large_Cryptocarya glaucescens small",0.337968099488742,NA,-0.553908607760907,0.77090199808186,1.32481060584277
"552",552,"Cryptocarya microneura large","Cryptocarya microneura large",0.122714196001508,2.0594710337748,1.18674128261506,1.6912108890292,2.09664749868059,2.48357793804939,2.77517939897042,"Osullivans","large","large","large_large","Cryptocarya microneura","Cryptocarya microneura","within","within_species_large_large","Cryptocarya microneura large_Cryptocarya microneura large",0.181306383561335,NA,-0.231818448941176,0.478889514953669,0.710707963894845
"553",553,"Syncarpia glomulifera subsp glomulifera small","Syncarpia glomulifera subsp glomulifera small",0.127508867079759,3.5211616655029,1.32425235412216,2.71445013312622,3.52744360123216,4.24997733790753,5.46169304305821,"Osullivans","small","small","small_small","Syncarpia glomulifera","Syncarpia glomulifera","within","within_species_small_small","Syncarpia glomulifera subsp glomulifera small_Syncarpia glomulifera subsp glomulifera small",0.112840909320475,NA,-0.0846762729259476,0.357651963575816,0.442328236501764
"554",554,"Allocasuarina torulosa small","Allocasuarina torulosa small",0.131554793974086,2.91338139452708,1.20008311908362,2.00057356649908,2.94968703593399,3.77869615273905,4.70637871587201,"Osullivans","small","small","small_small","Allocasuarina torulosa","Allocasuarina torulosa","within","within_species_small_small","Allocasuarina torulosa small_Allocasuarina torulosa small",0.168309397483615,NA,-0.200082327357215,0.459678387297827,0.659760714655042
"555",555,"Eucalyptus grandis large","Syncarpia glomulifera subsp glomulifera large",0.136887255934748,2.30044318173112,1.33795236936757,1.89819512701925,2.21130924468959,2.61621280953499,3.66009753308894,"Osullivans","large","large","large_large","Eucalyptus grandis","Syncarpia glomulifera","between","between_species_large_large","Eucalyptus grandis large_Syncarpia glomulifera subsp glomulifera large",0.293325844994166,NA,-0.433019627749244,0.716796556097442,1.14981618384669
"556",556,"Cryptocarya microneura large","Cryptocarya glaucescens small",0.220512443213021,3.03303447968683,1.20275776379375,1.50752041149331,2.01803459176342,2.84463566055472,8.03476939140698,"Osullivans","large","small","large_small","Cryptocarya microneura","Cryptocarya glaucescens","between","between_species_large_small","Cryptocarya microneura large_Cryptocarya glaucescens small",0.199874623479595,NA,-0.173922437855947,0.609571689031072,0.783494126887019
"557",557,"Eucalyptus grandis small","Eucalyptus grandis small",0.279590358152083,3.34444097893047,1.22725237081587,2.58004279656512,3.30731783601072,4.15453500835768,5.97325081539656,"Osullivans","small","small","small_small","Eucalyptus grandis","Eucalyptus grandis","within","within_species_small_small","Eucalyptus grandis small_Eucalyptus grandis small",0.0855459344796341,1,0.11353801706611,0.448871918273922,0.335333901207812
"558",558,"Eucalyptus grandis large","Cryptocarya glaucescens small",0.454463652607528,21.3653978468494,3.25530477432405,10.8727729952121,17.027427175678,28.3300792698749,50.9695984592699,"Osullivans","large","small","large_small","Eucalyptus grandis","Cryptocarya glaucescens","between","between_species_large_small","Eucalyptus grandis large_Cryptocarya glaucescens small",0.274400205039129,NA,-0.0926651468322806,0.982963891621917,1.0756290384542
"559",559,"Eucalyptus grandis large","Eucalyptus grandis large",-0.627487648062615,0.314140433781784,0.0627276084046531,0.148182997314316,0.257490020665771,0.440303833344461,1.15152398022826,"Herberton","large","large","large_large","Eucalyptus grandis","Eucalyptus grandis","within","within_species_large_large","Eucalyptus grandis large_Eucalyptus grandis large",0.339488902818308,NA,-1.29840178454266,0.0323702608071412,1.3307720453498
"560",560,"Corymbia intermedia large","Eucalyptus grandis large",-0.398630218486253,0.450673153016474,0.0482822663938649,0.217828385427128,0.372081238823027,0.655821774872243,0.876848973039306,"Herberton","large","large","large_large","Corymbia intermedia","Eucalyptus grandis","between","between_species_large_large","Corymbia intermedia large_Eucalyptus grandis large",0.199863216615042,1,-0.803289230397532,-0.0198398175979149,0.783449412799617
"561",561,"Eucalyptus grandis small","Corymbia intermedia small",-0.231898309309993,0.648374230768454,0.0931923822272824,0.485074540862191,0.670673366194128,0.849522304957491,0.961734055534288,"Herberton","small","small","small_small","Eucalyptus grandis","Corymbia intermedia","between","between_species_small_small","Eucalyptus grandis small_Corymbia intermedia small",0.0667710282096366,1,-0.362527729505772,-0.10079010850258,0.261737621003191
"562",562,"Eucalyptus grandis large","Corymbia intermedia small",-0.175958008469417,0.717657526795721,0.460607316843599,0.624668411541061,0.728136663336544,0.815712558649425,0.933364340774316,"Herberton","large","small","large_small","Eucalyptus grandis","Corymbia intermedia","between","between_species_large_small","Eucalyptus grandis large_Corymbia intermedia small",0.10289401999345,NA,-0.3844462614868,0.0188908853366107,0.403337146823411
"563",563,"Eucalyptus grandis large","Eucalyptus grandis small",-0.134607870713088,0.660062579371211,0.459932323989275,0.613389883165852,0.658588602633431,0.713428882511989,0.822564504011078,"Herberton","large","small","large_small","Eucalyptus grandis","Eucalyptus grandis","within","within_species_large_small","Eucalyptus grandis large_Eucalyptus grandis small",0.125860851579497,NA,-0.398515293320596,0.0948501789981159,0.493365472318712
"564",564,"Corymbia intermedia large","Eucalyptus grandis small",-0.0356966238918192,0.928373105595212,0.797535792003358,0.898294419561877,0.941290165862853,0.980024134010896,0.990929097829882,"Herberton","large","small","large_small","Corymbia intermedia","Eucalyptus grandis","between","between_species_large_small","Corymbia intermedia large_Eucalyptus grandis small",0.0974697385130611,NA,-0.227005365645859,0.155068988490414,0.382074354136273
"565",565,"Corymbia intermedia large","Corymbia intermedia large",-0.012781435475574,1.1075154945114,1.00854370013949,1.05158302672927,1.11356361599319,1.1617041372657,1.20132376563765,"Herberton","large","large","large_large","Corymbia intermedia","Corymbia intermedia","within","within_species_large_large","Corymbia intermedia large_Corymbia intermedia large",0.190559518858475,NA,-0.389649067282972,0.357330520464812,0.746979587747784
"566",566,"Eucalyptus grandis small","Eucalyptus grandis small",-0.00973811618207539,1.89810755494852,1.28732567042038,1.60226045774141,1.92195821564516,2.11923145767771,2.75897965019442,"Herberton","small","small","small_small","Eucalyptus grandis","Eucalyptus grandis","within","within_species_small_small","Eucalyptus grandis small_Eucalyptus grandis small",0.138821502466791,NA,-0.271539811917153,0.272630478312142,0.544170290229295
"567",567,"Corymbia intermedia large","Corymbia intermedia small",-0.00184525177110051,0.994380636638743,0.989593327277663,0.992792150268501,0.994761471899352,0.996207231940686,0.99853662801974,"Herberton","large","small","large_small","Corymbia intermedia","Corymbia intermedia","within","within_species_large_small","Corymbia intermedia large_Corymbia intermedia small",0.0801467238521336,NA,-0.159551939148409,0.15461744530971,0.314169384458118
"568",568,"Corymbia intermedia small","Corymbia intermedia small",0.0260324492465513,1.50739323849374,1.14682504829388,1.26498714890081,1.43229376664647,1.73409422672322,2.12884135441282,"Herberton","small","small","small_small","Corymbia intermedia","Corymbia intermedia","within","within_species_small_small","Corymbia intermedia small_Corymbia intermedia small",0.124206767855474,NA,-0.220879546462623,0.266002036803089,0.486881583265712
"569",569,"Acacia melanoxylon small","Corymbia intermedia large",0.0956780329272343,1.67240326051738,1.13992815828333,1.35653126967277,1.67362468662132,1.97802240251998,2.32678114614486,"Herberton","small","large","large_small","Acacia melanoxylon","Corymbia intermedia","between","between_species_large_small","Acacia melanoxylon small_Corymbia intermedia large",0.0976033383166552,NA,-0.0961772960215175,0.286420759721527,0.382598055743045
"570",570,"Eucalyptus grandis small","Acacia melanoxylon small",0.100192831140835,1.54469181076109,1.04086467694026,1.22450024399994,1.27708151653927,1.7524858209226,2.87162414137651,"Herberton","small","small","small_small","Eucalyptus grandis","Acacia melanoxylon","between","between_species_small_small","Eucalyptus grandis small_Acacia melanoxylon small",0.0809920787873944,NA,-0.0616350924657291,0.255848022446918,0.317483114912647
"571",571,"Corymbia intermedia small","Acacia melanoxylon small",0.121219145099956,2.99105584081128,1.39582046444451,1.84904528531912,2.56020937108726,4.360807042033,5.87640118823537,"Herberton","small","small","small_small","Corymbia intermedia","Acacia melanoxylon","between","between_species_small_small","Corymbia intermedia small_Acacia melanoxylon small",0.0783225285815909,NA,-0.0316384399172031,0.275380230478851,0.307018670396054
"572",572,"Acacia melanoxylon small","Eucalyptus grandis large",0.162423352855921,2.11964893218559,1.05732755422654,1.25365138611748,1.81076240594005,2.67438489655173,4.79165143845077,"Herberton","small","large","large_small","Acacia melanoxylon","Eucalyptus grandis","between","between_species_large_small","Acacia melanoxylon small_Eucalyptus grandis large",0.174752010214446,NA,-0.177574767023507,0.507440525469074,0.685015292492581
"573",573,"Acacia melanoxylon small","Acacia melanoxylon small",0.383225277576206,2.76029064657758,0.965315554616139,1.91241300531556,2.26728329609329,3.32252520654283,7.26202045664535,"Herberton","small","small","small_small","Acacia melanoxylon","Acacia melanoxylon","within","within_species_small_small","Acacia melanoxylon small_Acacia melanoxylon small",0.102790993029573,1,0.180788336787902,0.583721625334043,0.40293328854614
"574",574,"Eucalyptus grandis large","Allocasuarina torulosa large",-0.0836127156852506,0.739400752992619,0.564222688467841,0.68571815374246,0.744168430191287,0.803841362587565,0.889554604397073,"Lamb Range","large","large","large_large","Eucalyptus grandis","Allocasuarina torulosa","between","between_species_large_large","Eucalyptus grandis large_Allocasuarina torulosa large",0.091786204830269,NA,-0.264561064929669,0.0952342465602186,0.359795311489887
"575",575,"Eucalyptus grandis small","Allocasuarina torulosa large",-0.070356860097818,0.745128757330539,0.533828008616657,0.680106111437925,0.742082725872237,0.820886259569217,0.906570024963216,"Lamb Range","small","large","large_small","Eucalyptus grandis","Allocasuarina torulosa","between","between_species_large_small","Eucalyptus grandis small_Allocasuarina torulosa large",0.0593521617917832,NA,-0.187428662048655,0.0452275369843235,0.232656199032979
"576",576,"Eucalyptus grandis small","Allocasuarina torulosa small",-0.0473619419990667,0.831705271516766,0.652483484013065,0.78930169217165,0.842751239854492,0.88003433390036,0.96066371028819,"Lamb Range","small","small","small_small","Eucalyptus grandis","Allocasuarina torulosa","between","between_species_small_small","Eucalyptus grandis small_Allocasuarina torulosa small",0.0488498986070494,NA,-0.142785134669213,0.048702949167287,0.1914880838365
"577",577,"Allocasuarina torulosa small","Eucalyptus grandis large",0.00367882320187838,1.02688654548025,1.00687956589867,1.01974489559806,1.02536704498094,1.03305153568021,1.04587591060891,"Lamb Range","small","large","large_small","Allocasuarina torulosa","Eucalyptus grandis","between","between_species_large_small","Allocasuarina torulosa small_Eucalyptus grandis large",0.0732679610590586,NA,-0.135230011131325,0.151975118661551,0.287205129792876
"578",578,"Allocasuarina torulosa large","Allocasuarina torulosa large",0.014566746032792,1.1026261738969,0.98367812861049,1.05790510641319,1.09373210436625,1.11566231380524,1.26919415249882,"Lamb Range","large","large","large_large","Allocasuarina torulosa","Allocasuarina torulosa","within","within_species_large_large","Allocasuarina torulosa large_Allocasuarina torulosa large",0.10982530527564,NA,-0.203121994809561,0.227385291053181,0.430507285862742
